SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
32.02,9.606,22.414,4.4828,338.57,-315.64,22.929,133.85,114.54,-0.27638,288.97,0,0,-0.0001455,0,0,0.3,4.8234e-05,8.2861
16.81,5.043,11.767,2.3534,337.46,-315.64,21.824,94.549,86.183,-0.27375,211.7,0,0,-0.00010948,0,0,0.3,2.5282e-05,6.046
3.092,0.9276,2.1644,0.43288,337.41,-315.64,21.775,95.498,81.272,-0.2712,200.01,0,0,-0.00010324,0,0,0.3,4.582e-06,5.662
0,0,0,0,334.75,-315.64,19.112,98.797,87.665,-0.26871,205.31,0,0,-0.00011136,0,0,0.3,0,5.7992
0,0,0,0,334.96,-315.64,19.323,53.549,42.247,-0.26627,114.85,0,0,-5.3666e-05,0,0,0.3,0,3.2475
0,0,0,0,336.45,-315.64,20.813,84.974,81.264,-0.26387,186.79,0,0,-0.00010323,0,0,0.3,0,5.2766
0,0,0,0,336.28,-315.64,20.639,104.82,109.97,-0.26152,235.17,0,0,-0.0001397,0,0,0.3,0,6.6413
0,0,0,0,335.99,-315.64,20.355,39.305,35.495,-0.2592,94.895,0,0,-4.5089e-05,0,0,0.3,0,2.6843
0,0,0,0,335.66,-315.64,20.022,43.916,35.263,-0.25691,98.944,0,0,-4.4795e-05,0,0,0.3,0,2.7984
0,0,0,0,337.29,-315.64,21.654,74.477,64.93,-0.25467,160.81,0,0,-8.248e-05,0,0,0.3,0,4.5435
0,0,0,0,337.45,-315.64,21.814,36.415,27.831,-0.25246,85.807,0,0,-3.5353e-05,0,0,0.3,0,2.4277
0.151,0.0453,0.1057,0.02114,337.82,-315.64,22.187,0,0,-0.25028,22.021,0,-0,-0,0,0,0.3,1.4411e-07,0.62886
9.29,2.787,6.503,1.3006,336.21,-315.64,20.577,4.9215,4.9457,-0.24813,35.398,0,0,-6.2825e-06,0,0,0.3,1.3935e-05,1.0423
14.44,4.332,10.108,2.0216,335.61,-315.64,19.974,0,0,-0.24599,27.814,0,-0,-0,0,0,0.3,2.1706e-05,0.84859
19.8,5.94,13.86,2.772,338.61,-315.64,22.977,0,0,-0.24388,33.821,0,-0,-0,0,0,0.3,2.9794e-05,1.0392
26.27,7.881,18.389,3.6778,346.36,-315.64,30.725,0,0,-0.2418,45.194,0,-0,-0,0,0,0.3,3.9557e-05,1.3855
41.14,12.342,28.798,5.7596,343.38,-315.64,27.743,28.27,29.372,-0.23973,108.18,0,0,-3.7311e-05,0,0,0.3,6.1996e-05,3.2211
59.05,17.715,41.335,8.267,350.89,-315.64,35.253,135.85,131.16,-0.23768,335.09,0,0,-0.00016661,0,0,0.3,8.9022e-05,9.6927
56.48,16.944,39.536,7.9072,351.59,-315.64,35.951,237.88,233.5,-0.23562,538.73,0,0,-0.00029662,0,0,0.3,8.5144e-05,15.427
74.79,22.437,52.353,10.471,352.44,-315.64,36.8,25.949,23.48,-0.2336,127.88,0,0,-2.9827e-05,0,0,0.3,0.00011277,3.9094
112.6,33.78,78.82,15.764,352.84,-315.64,37.201,133.59,146.84,-0.23158,380.46,0,0,-0.00018653,0,0,0.3,0.00016983,11.184
105.3,31.59,73.71,14.742,352.44,-315.64,36.8,85.032,80.299,-0.22953,260.87,0,0,-0.000102,0,0,0.3,0.00015881,7.7814
126.2,37.86,88.34,17.668,352.14,-315.64,36.501,176.56,189.08,-0.22752,472.58,0,0,-0.00024018,0,0,0.3,0.00019035,13.836
78.23,23.469,54.761,10.952,353.04,-315.64,37.401,135.28,131.38,-0.22551,347.65,0,0,-0.0001669,0,0,0.3,0.00011796,10.122
82,24.6,57.4,11.48,351.49,-315.64,35.851,108.22,95.746,-0.2236,285.51,0,0,-0.00012162,0,0,0.3,0.00012365,8.3843
73.5,22.05,51.45,10.29,352.99,-315.64,37.351,138.35,78.904,-0.22172,295.55,0,0,-0.00010023,0,0,0.3,0.00011083,8.6338
20.84,6.252,14.588,2.9176,351.94,-315.64,36.301,58.494,14.993,-0.21989,121.24,0,0,-1.9045e-05,0,0,0.3,3.1363e-05,3.5086
0,0,0,0,347.29,-315.64,31.653,139.69,20.415,-0.21816,191.54,0,0,-2.5933e-05,0,0,0.3,0,5.4094
0,0,0,0,343.82,-315.64,28.18,72.769,10.539,-0.2165,111.27,0,0,-1.3387e-05,0,0,0.3,0,3.145
0,0,0,0,313.78,-315.64,-1.8562,3.9463,1.1701,-0.21487,3.0453,0,0,-1.4864e-06,0,0,0.3,0,0.091967
0,0,0,0,312.28,-315.64,-3.3546,10.274,4.3868,-0.21325,11.093,0,0,-5.5725e-06,0,0,0.3,0,0.31893
0,0,0,0,313.64,-315.64,-1.9984,29.932,10.099,-0.21166,37.821,0,0,-1.2829e-05,0,0,0.3,0,1.0729
0.387,0.1161,0.2709,0.05418,308.09,-312.47,-4.3852,0,0,4.1681,0,-5.1652e-06,-0,-0,0,0,0.3,0,-0.11606
0,0,0,0,299.79,-311.7,-11.908,4.5248,2.2232,5.16,0,-9.753e-05,0,-2.8242e-06,0,0,0.3,0,-0.14557
0,0,0,0,298.9,-308.47,-9.5724,0,0,9.5731,0.00073132,0.00040793,-0,-0,0,0,0.30001,0,-0.27003
1.16,0.34801,0.81199,0.081199,296.21,-307.58,-11.368,0,0,10.638,0.00043602,0.00040753,-0,-0,0,0,0.30001,0,-0.29779
25.6,7.6802,17.92,1.792,295.43,-313.6,-18.173,0,0,2.0448,0,-4.4361e-05,-0,-0,0,0,0.30001,0,-0.0071432
