SWIN,SWOUT,SWNET,LWNET,EH,EE,melt [cm ice eq. day]
6.536,-1.5033,5.0327,-8.1094,1.5903,1.246,-0.0067805
48.8,-11.224,37.576,-13.805,0,0,0.67058
148.5,-34.155,114.35,-21.22,0,0,2.627
473.2,-108.84,364.36,-44.786,0,0,9.0152
667.6,-153.55,514.05,-55.559,2.9427,1.1699,13.05
823,-189.29,633.71,-65.529,12.689,6.0694,16.557
878,-201.94,676.06,-61.844,20.259,10.55,18.196
873,-200.79,672.21,-59.435,22.825,12.025,18.269
811,-186.53,624.47,-57.923,23.093,11.802,16.966
698,-160.54,537.46,-55.021,25.818,11.947,14.675
562.4,-129.35,433.05,-56.173,14.157,5.3564,11.182
362.9,-83.467,279.43,-20.695,0,0,7.2989
97.5,-22.425,75.075,-25.668,0,0,1.3937
13.64,-3.1372,10.503,-34.087,0,0,-0.6653
-0.11,0.0253,-0.0847,-37.112,0,0,-1.0493
-0.491,0.11293,-0.37807,-39.685,0.24972,0.14953,-1.1189
-0.097,0.02231,-0.07469,-38.785,0,0,-1.0962
-0.934,0.21482,-0.71918,-40.946,0,0,-1.1754
-1.336,0.30728,-1.0287,-40.812,0,0,-1.1803
-0.942,0.21666,-0.72534,-44.441,0,0,-1.2741
-0.568,0.13064,-0.43736,-44.03,0,0,-1.2544
-1.372,0.31556,-1.0564,-47.607,0,0,-1.3728
-0.235,0.05405,-0.18095,-16.276,0,0,-0.46423
0.771,-0.17733,0.59367,-15.247,0,0,-0.41336
5.988,-1.3772,4.6108,-17.187,0,0,-0.35477
50.83,-11.691,39.139,-21.682,0,0,0.49245
217,-49.91,167.09,-31.98,0,0,3.8114
495.5,-113.96,381.54,-50.191,0,0,9.3471
705.8,-162.33,543.47,-62.47,0,0,13.569
815.4,-187.54,627.86,-68.569,0,0,15.777
874,-201.02,672.98,-64.136,4.1921,1.2165,17.328
872,-200.56,671.44,-58.527,10.271,2.8097,17.659
806.8,-185.56,621.24,-53.475,27.839,7.1323,17.003
692.1,-159.18,532.92,-48.935,19.417,3.8738,14.31
532.9,-122.57,410.33,-45.65,3.7947,0.58236,10.411
351.9,-80.937,270.96,-19.311,15.356,3.6668,7.6356
90.5,-20.815,69.685,-12.932,0,0,1.601
8.92,-2.0516,6.8684,-19.286,0,0,-0.35029
0.207,-0.04761,0.15939,-28.838,0,0,-0.80903
-0.905,0.20815,-0.69685,-35.14,0,0,-1.0109
-0.325,0.07475,-0.25025,-36.46,0,0,-1.0356
-0.991,0.22793,-0.76307,-39.455,0,0,-1.1346
-0.073,0.01679,-0.05621,-38.89,0,0,-1.0987
-0.633,0.14559,-0.48741,-40.426,0,0,-1.1541
-0.893,0.20539,-0.68761,-43.079,1.2436e-37,7.6902e-38,-1.2347
-0.865,0.19895,-0.66605,-41.274,1.0186e-06,7.1305e-07,-1.1831
-1.1225,0.25818,-0.86433,-10.87,7.3527e-12,4.7711e-12,-0.33101
-1.38,0.3174,-1.0626,-12.067,1.5466e-17,9.1461e-18,-0.37038
6.801,-1.5642,5.2368,-13.155,0,0,-0.22338
33,-7.59,25.41,-17.122,0,0,0.2338
321.7,-73.991,247.71,-39.644,0,0,5.8694
540.7,-124.36,416.34,-51.156,0,0,10.302
704.8,-162.1,542.7,-58.474,8.6003,4.6596,14.034
911,-209.53,701.47,-60.9,3.958,1.9,18.236
901,-207.23,693.77,-57.304,17.219,7.964,18.665
548.5,-126.15,422.35,-41.173,39.046,18.418,12.374
855,-196.65,658.35,-27.35,50.622,27.05,19.991
592.5,-136.27,456.23,-0.75016,258.81,175.77,25.108
122,-28.06,93.94,-0.7441,201.66,141.59,12.312
88.4,-20.332,68.068,38.19,181.24,127.03,11.694
38.52,-8.8596,29.66,36.041,245.18,171.53,13.609
7.963,-1.8315,6.1315,32.003,178.67,129.18,9.76
-1.31,0.3013,-1.0087,32.981,211.9,160.51,11.407
-0.669,0.15387,-0.51513,31.889,192.85,143.84,10.383
-1.209,0.27807,-0.93093,29.313,178.74,121.4,9.2675
-1.525,0.35075,-1.1743,26.016,102.34,71.215,5.5967
-1.03,0.2369,-0.7931,23.869,130.96,90.112,6.8873
0.901,-0.20723,0.69377,24.433,128.7,88.147,6.826
0.945,-0.21735,0.72765,23.869,150.15,101.3,7.7872
0.061,-0.01403,0.04697,22.969,223.34,149.63,11.171
-0.333,0.07659,-0.25641,60.15,224.52,154.99,12.396
-0.337,0.07751,-0.25949,58.903,227,153.31,12.383
9.48,-2.1804,7.2996,54.758,137.73,91.976,8.2306
37.52,-8.6296,28.89,52.366,143.17,93.656,8.9731
49.49,-11.383,38.107,50.396,141.35,95.408,9.1755
50.31,-11.571,38.739,48.093,141.04,104.08,9.3643
89.4,-20.562,68.838,37.24,122.94,103.53,9.3813
129.5,-29.785,99.715,31.949,136.29,117.47,10.873
200.2,-46.046,154.15,21.553,79.948,72.725,9.2635
130.2,-29.946,100.25,25,47.705,45.534,6.1636
115.9,-26.657,89.243,23.173,45.529,45.132,5.7287
100.9,-23.207,77.693,17.521,96.797,92.681,8.0311
45.55,-10.477,35.073,12.899,73.423,73.94,5.5103
27.92,-6.4216,21.498,2.9298,46.498,47.857,3.3508
13.48,-3.1004,10.38,4.8096,124.35,126.92,7.5168
1.802,-0.41446,1.3875,3.1978,100.9,104.04,5.9104
0.199,-0.04577,0.15323,3.3587,100.74,104.9,5.8999
-0.3,0.069,-0.231,0.89864,85.895,85.642,4.8578
-0.252,0.05796,-0.19404,-0.64453,89.073,84.797,4.8812
-0.698,0.16054,-0.53746,-0.16626,109.21,102.81,5.9612
-1.428,0.32844,-1.0996,-3.2385,122.64,104.91,6.2967
-2.24,0.5152,-1.7248,-6.1822,92.784,56.642,3.9922
-2.179,0.50117,-1.6778,-10.764,82.624,53.569,3.491
-1.063,0.24449,-0.81851,-13.703,28.932,20.435,0.98298
-0.106,0.02438,-0.08162,21.132,39.943,28.537,2.5256
0.227,-0.05221,0.17479,22.047,80.544,56.086,4.4812
5.264,-1.2107,4.0533,20.805,84.153,54.196,4.604
83.2,-19.136,64.064,11.045,70.071,44.696,5.3563
226.1,-52.003,174.1,0.76719,63.948,38.487,7.8225
488,-112.24,375.76,-15.529,137.19,77.342,16.214
522.2,-120.11,402.09,-14.591,147.86,76.529,17.261
479.8,-110.35,369.45,-11.04,128.13,64.71,15.551
513.2,-118.04,395.16,-18.027,151.81,72.074,16.955
369.8,-85.054,284.75,-13.599,141.41,94.351,14.3
838,-192.74,645.26,-40.199,150.15,97.42,24.053
388.2,-89.286,298.91,-39.873,189.75,118.73,16.01
435.4,-100.14,335.26,-41.176,186.39,107.68,16.592
87.7,-20.171,67.529,-8.3756,195.54,110.4,10.299
39.28,-9.0344,30.246,-8.4798,191.33,98.99,8.8037
5.227,-1.2022,4.0248,-9.156,224.89,118.24,9.5347
-2.589,0.59547,-1.9935,-8.063,167.64,57.417,6.0651
-3.052,0.70196,-2.35,-9.208,175.48,60.352,6.3267
-3.405,0.78315,-2.6219,-11.229,168.52,68.791,6.3036
-5.048,1.161,-3.887,-16.492,133.73,80.152,5.4587
-3.685,0.84755,-2.8375,-18.044,173.15,123.84,7.7888
-4.408,1.0138,-3.3942,-14.882,156.81,94.756,6.581
-4.188,0.96324,-3.2248,-14.985,169.83,107.48,7.309
-3.08,0.7084,-2.3716,-16.604,217.99,161.85,10.18
-2.106,0.48438,-1.6216,18.619,156.78,121.73,8.336
-2.131,0.49013,-1.6409,20.731,158.41,121.94,8.4472
3.307,-0.76061,2.5464,20.827,147.12,116.27,8.0896
60.47,-13.908,46.562,14.319,137.81,117.57,8.9216
126.9,-29.187,97.713,11.023,156.63,131.08,11.184
140.9,-32.407,108.49,12.262,149.11,121.49,11.04
130.8,-30.084,100.72,14.619,138.97,114.67,10.409
151.2,-34.776,116.42,11.862,120.49,106.28,10.016
161.2,-37.076,124.12,9.4841,107.46,97.223,9.5432
140,-32.2,107.8,9.2557,91.47,83.107,8.2269
93,-21.39,71.61,10.201,26.04,23.588,3.7079
99.9,-22.977,76.923,2.7106,99.432,87.425,7.5176
89.8,-20.654,69.146,-30.079,109.75,99.143,6.9949
62.09,-14.281,47.809,-5.7106,112.56,100.19,7.1894
31.44,-7.2312,24.209,-5.2909,152.5,134.95,8.6425
3.908,-0.89884,3.0092,-4.5028,154.13,139.28,8.2348
-1.603,0.36869,-1.2343,-3.9238,153.63,135.89,8.0218
-1.611,0.37053,-1.2405,-3.8184,174.09,149.21,8.9776
-2.098,0.48254,-1.6155,-4.2397,171.13,152.75,8.9714
-2.151,0.49473,-1.6563,-4.5554,146.11,127.73,7.5496
-2.524,0.58052,-1.9435,-3.5549,146.37,122.52,7.4303
-2.049,0.47127,-1.5777,-3.9765,142.09,117.96,7.1791
-1.907,0.43861,-1.4684,-4.3449,147.56,128.09,7.6121
-2.033,0.46759,-1.5654,-3.8711,175.3,156.24,9.1995
-2.163,0.49749,-1.6655,33.391,147.91,130.08,8.737
-1.936,0.44528,-1.4907,32.861,136.61,117.84,8.0629
3.624,-0.83352,2.7905,30.549,150.22,137.32,9.0521
60.77,-13.977,46.793,25.198,143.48,127.04,9.6622
131.8,-30.314,101.49,18.951,126.41,109.09,10.041
304.1,-69.943,234.16,6.8921,105.08,89.374,12.285
490,-112.7,377.3,-5.7773,123.84,101.93,16.85
332.1,-76.383,255.72,5.8181,87.829,74.694,11.963
363.1,-83.513,279.59,1.2725,79.323,64.166,11.971
210.2,-48.346,161.85,12.111,39.414,32.25,6.9291
254.6,-58.558,196.04,-6.1554,0,0,5.3566
218,-50.14,167.86,-17.236,15.434,10.874,4.9912
122.4,-28.152,94.248,-31.048,37.207,27.924,3.6202
62.7,-14.421,48.279,7.7814,65.622,44.165,4.6785
33.4,-7.682,25.718,6.6983,85.203,52.429,4.797
5.68,-1.3064,4.3736,8.7587,112.99,65.739,5.4123
-0.613,0.14099,-0.47201,7.1853,41.449,22.067,1.9811
-2.974,0.68402,-2.29,3.5196,94.886,62.056,4.462
-2.999,0.68977,-2.3092,-0.059894,59.406,42.628,2.8115
-2.828,0.65044,-2.1776,0.25936,108.42,81.052,5.291
-1.51,0.3473,-1.1627,-1.9171,48.692,38.434,2.3709
-0.361,0.08303,-0.27797,-6.1822,47.255,41.935,2.3338
-0.187,0.04301,-0.14399,-6.1299,46.544,42.832,2.3443
-0.877,0.20171,-0.67529,-2.6576,123.31,113.03,6.5729
-1.696,0.39008,-1.3059,36.287,147.25,128.22,8.7577
-2.13,0.4899,-1.6401,34.334,148.45,122.43,8.564
3.376,-0.77648,2.5995,32.462,111.21,83.843,6.4915
77.84,-17.903,59.937,25.687,144.98,84.096,8.8777
256.4,-58.972,197.43,7.7089,170.42,92.77,13.211
251.1,-57.753,193.35,8.3794,157.62,92.136,12.736
631,-145.13,485.87,-24.943,138.7,69.368,18.872
811.8,-186.71,625.09,-31.764,153.22,73.22,23.125
806.1,-185.4,620.7,-28.891,164.87,75.025,23.462
923,-212.29,710.71,-26.044,206.31,87.57,27.605
892,-205.16,686.84,-23.76,187.08,73.472,26.055
771.2,-177.38,593.82,-23.419,256.83,91.336,25.913
609.3,-140.14,469.16,-22.54,247.72,77.899,21.785
315,-72.45,242.55,14.617,234.29,88.783,16.368
63.17,-14.529,48.641,11.212,202.64,81.564,9.7058
7.684,-1.7673,5.9167,8.9762,195.2,78.444,8.1395
-2.203,0.50669,-1.6963,7.1853,164.97,54.918,6.3578
-2.601,0.59823,-2.0028,3.0906,111.38,37.832,4.2399
-2.455,0.56465,-1.8904,-3.3967,93.589,31.209,3.3714
-2.764,0.63572,-2.1283,-6.444,75.842,24.756,2.596
-2.922,0.67206,-2.2499,-8.6359,77.436,32.067,2.7819
-1.262,0.29026,-0.97174,-17.154,0,0,-0.51132
0.231,-0.05313,0.17787,-25.872,0,0,-0.72483
0.771,-0.17733,0.59367,-21.662,0,0,-0.59433
-0.365,0.08395,-0.28105,3.2202,0,0,0.082913
0.723,-0.16629,0.55671,3.669,0,0,0.11921
2.606,-0.59938,2.0066,1.2078,0,0,0.090677
14.77,-3.3971,11.373,3.7417,0,0,0.42638
49.31,-11.341,37.969,11.412,33.623,21.674,2.9529
150.2,-34.546,115.65,14.797,84.966,47.86,7.4269
381.2,-87.676,293.52,3.2971,83.797,42.779,11.944
575.1,-132.27,442.83,-7.8823,55.63,25.511,14.559
358.7,-82.501,276.2,11.25,99.065,42.154,12.093
195.2,-44.896,150.3,24.138,63.366,29.93,7.5528
196.4,-45.172,151.23,13.726,46.623,24.154,6.6499
133.7,-30.751,102.95,10.196,18.334,9.548,3.9783
35.86,-8.2478,27.612,7.5253,0,0,0.99122
16.22,-3.7306,12.489,0.68543,0,0,0.37166
7.109,-1.6351,5.4739,-6.967,0,0,-0.042119
4.8775,-1.1218,3.7557,-19.91,0,0,-0.45571
2.646,-0.60858,2.0374,-32.421,0,0,-0.8571
2.659,-0.61157,2.0474,-18.744,0,0,-0.471
1.656,-0.38088,1.2751,-17.322,0,0,-0.45268
2.135,-0.49105,1.6439,-13.754,0,0,-0.34162
1.786,-0.41078,1.3752,1.5923,21.109,22.617,1.3172
-0.069,0.01587,-0.05313,7.6188,104.34,105.2,6.1244
-0.515,0.11845,-0.39655,12.691,159.12,157.87,9.289
-0.738,0.16974,-0.56826,8.5413,108.08,90.395,5.8237
0.897,-0.20631,0.69069,44.923,183.34,99.861,9.2758
-0.235,0.05405,-0.18095,38.189,159.91,74.605,7.6878
1.684,-0.38732,1.2967,33.333,95.848,48.463,5.0478
23.8,-5.474,18.326,30.516,101.93,52.35,5.7301
35.69,-8.2087,27.481,31.463,139.47,74.123,7.6881
59.56,-13.699,45.861,26.984,100.35,53.962,6.4079
93.1,-21.413,71.687,20.377,95.606,68.757,7.2337
401.5,-92.345,309.16,-2.8496,174.4,116.59,16.849
427,-98.21,328.79,-0.57392,206.77,102.17,17.974
383,-88.09,294.91,-1.7944,202.28,94.519,16.641
146.7,-33.741,112.96,16.691,25.918,12.661,4.7457
111.6,-25.668,85.932,5.9229,96.315,54.039,6.8326
87.5,-20.125,67.375,-41.408,0,0,0.73253
75.6,-17.388,58.212,-2.023,79.426,41.014,4.9826
19.04,-4.3792,14.661,-6.0251,161.21,85.182,7.1941
1.834,-0.42182,1.4122,-4.8708,111.62,54.041,4.5756
-3.884,0.89332,-2.9907,-7.0715,132.16,69.281,5.3988
-2.934,0.67482,-2.2592,-4.3976,173.53,73.686,6.786
-3.267,0.75141,-2.5156,-7.5415,93.321,38.994,3.4489
-1.144,0.26312,-0.88088,-15.752,0,0,-0.4692
-1.343,0.30889,-1.0341,-13.034,63.193,33.724,2.3372
-3.04,0.6992,-2.3408,-11.281,132.35,78.262,5.557
-3.583,0.82409,-2.7589,-11.591,112.04,69.73,4.7228
-2.881,0.66263,-2.2184,-13.497,93.309,59.117,3.8565
-3.072,0.70656,-2.3654,22.509,109.71,65.239,5.5035
-2.443,0.56189,-1.8811,22.739,104.4,67.992,5.4516
-2.07,0.4761,-1.5939,24.698,90.472,54.037,4.7283
44.28,-10.184,34.096,20.319,126.71,64.259,6.9221
107.8,-24.794,83.006,13.223,118.09,60.703,7.7583
96.8,-22.264,74.536,15.817,115.69,60.616,7.5225
120.2,-27.646,92.554,9.6207,93.878,61.333,7.2608
249.7,-57.431,192.27,0.67209,130.63,72.344,11.169
157.4,-36.202,121.2,4.3193,131.63,82.429,9.5792
312.1,-71.783,240.32,-14.994,136.98,84.393,12.601
166,-38.18,127.82,-4.2629,125.45,90.532,9.5783
131.6,-30.268,101.33,-10.561,98.841,62.065,7.0997
60.39,-13.89,46.5,-29.163,111.53,67.166,5.5301
85.5,-19.665,65.835,-18.81,11.697,6.5449,1.8412
30.46,-7.0058,23.454,-13.703,106.24,62.128,5.0246
3.373,-0.77579,2.5972,-8.2194,168.67,80.178,6.8612
-1.871,0.43033,-1.4407,-11.074,76.067,37.445,2.8491
-0.629,0.14467,-0.48433,-20.17,5.0112,2.3648,-0.37459
-1.664,0.38272,-1.2813,-29.892,4.4706,2.0268,-0.69611
-2.72,0.6256,-2.0944,-42.211,0.97541,0.45958,-1.2094
-0.723,0.16629,-0.55671,-43.004,0.078434,0.052631,-1.2251
-0.061,0.01403,-0.04697,-41.803,6.2993,3.8345,-0.89469
-0.187,0.04301,-0.14399,-42.942,0,0,-1.2154
0.357,-0.08211,0.27489,-43.808,0,0,-1.2281
-1.19,0.2737,-0.9163,-13.184,0,0,-0.39776
-1.758,0.40434,-1.3537,-10.782,1.5792,1.3944,-0.25847
2.233,-0.51359,1.7194,-10.065,0,0,-0.23541
33.38,-7.6774,25.703,-15.5,1.2382,1.2026,0.35666
266,-61.18,204.82,-36.584,0.3315,0.28251,4.7632
515.5,-118.57,396.94,-52.306,0,0,9.7219
669.8,-154.05,515.75,-62.67,0.47886,0.2015,12.8
780.6,-179.54,601.06,-66.218,0,0,15.088
871,-200.33,670.67,-41.176,58.051,14.536,19.805
838,-192.74,645.26,-18.409,212.43,24.371,24.363
722.7,-166.22,556.48,-13.431,236.98,24.082,22.684
468.7,-107.8,360.9,-11.623,144.84,23.473,14.601
85.1,-19.573,65.527,-13.782,122.27,25.219,5.6203
34.13,-7.8499,26.28,23.644,175.86,40.884,7.5227
3.753,-0.86319,2.8898,19.162,124.5,49.909,5.542
2.181,-0.50163,1.6794,6.7794,56.668,37.655,2.8994
0.609,-0.14007,0.46893,-5.2384,4.0126,3.7678,0.084936
-0.507,0.11661,-0.39039,-3.0801,103.03,93.654,5.4506
-2.191,0.50393,-1.6871,3.037,170.46,135.73,8.6754
-3.311,0.76153,-2.5495,4.3254,207.94,165.75,10.592
-1.887,0.43401,-1.453,2.1268,164.11,136.91,8.5105
-0.556,0.12788,-0.42812,2.769,149.47,123.63,7.7702
-2.021,0.46483,-1.5562,2.2872,107.36,86.839,5.499
-3.169,0.72887,-2.4401,2.3408,124.18,98.738,6.2856
-2.358,0.54234,-1.8157,37.415,133.56,112.42,7.9431
-2.175,0.50025,-1.6748,36.821,122.25,107.65,7.4769
0.844,-0.19412,0.64988,38.631,140.2,118.46,8.4048
35.72,-8.2156,27.504,35.681,147,114.9,9.1703
180.9,-41.607,139.29,23.336,169.65,127.34,12.966
447.1,-102.83,344.27,1.5645,231.68,172.97,21.171
759,-174.57,584.43,-23.354,193.65,132.36,25.025
836,-192.28,643.72,-19.396,211.25,118.98,26.927
878,-201.94,676.06,-16.376,150.62,78.851,25.083
828,-190.44,637.56,-14.931,202.93,105.17,26.256
541.2,-124.48,416.72,-17.765,220.96,127.99,21.098
382.7,-88.021,294.68,-23.565,224.72,152.37,18.285
291.3,-66.999,224.3,-25.511,137.13,83.719,11.838
106.8,-24.564,82.236,11.431,188.22,111.24,11.09
28.74,-6.6102,22.13,7.673,177.1,105.83,8.8221
2.13,-0.4899,1.6401,5.1867,186.87,116.84,8.7599
-1.737,0.39951,-1.3375,1.4322,141.26,91.115,6.558
-2.512,0.57776,-1.9342,-1.0692,165.93,110.81,7.722
-1.083,0.24909,-0.83391,-2.7105,118.84,72.511,5.2981
-0.653,0.15019,-0.50281,-5.2384,77.116,41.984,3.1978
-1.453,0.33419,-1.1188,-6.967,79.904,42.928,3.237
-1.668,0.38364,-1.2844,-6.444,91.029,49.535,3.7473
-2.228,0.51244,-1.7156,-8.2715,80.748,46.536,3.3089
-3.32,0.7636,-2.5564,-14.677,0,0,-0.48616
-2.419,0.55637,-1.8626,5.1558,9.7879,5.4193,0.52189
-1.851,0.42573,-1.4253,-2.9907,0.21199,0.1225,-0.11514
2.964,-0.68172,2.2823,-9.4295,1.4474e-15,8.9061e-16,-0.20162
35.38,-8.1374,27.243,-15.388,0.48724,0.2956,0.3565
202.7,-46.621,156.08,-27.019,0,0,3.6407
288.7,-66.401,222.3,-29.748,0,0,5.4318
655.4,-150.74,504.66,-56.112,8.3894,3.1418,12.979
334.6,-76.958,257.64,-28.58,26.059,12.724,7.5558
235,-54.05,180.95,-22.741,9.9931,4.7546,4.879
271.1,-62.353,208.75,-32.083,7.2004,3.1422,5.2754
332,-76.36,255.64,-46.519,29.254,11.686,7.0541
356.6,-82.018,274.58,-54.338,35.025,11.542,7.5267
425.8,-97.934,327.87,-45.1,17.068,6.3153,8.6364
129.3,-29.739,99.561,11.048,143.02,73.676,9.2333
43.38,-9.9774,33.403,9.466,84.762,42.6,4.8022
3.838,-0.88274,2.9553,7.1312,99.819,51.67,4.558
-0.852,0.19596,-0.65604,6.8606,88.192,44.401,3.9155
-0.337,0.07751,-0.25949,4.5405,93.547,50.433,4.1824
0.191,-0.04393,0.14707,1.0053,104.98,63.373,4.7818
0.674,-0.15502,0.51898,2.7155,79.825,47.361,3.6791
-0.01,0.0023,-0.0077,4.1641,50.462,29.437,2.3712
0.15,-0.0345,0.1155,-0.059894,52.593,33.032,2.417
-1.562,0.35926,-1.2027,-3.9765,58.801,39.427,2.6249
-2.398,0.55154,-1.8465,-2.9217,77.026,52.54,3.5205
-1.769,0.40687,-1.3621,34.098,82.641,57.445,4.8753
-1.262,0.29026,-0.97174,34.157,71.066,49.506,4.3374
15.979,-3.6752,12.304,31.747,73.696,52.455,4.8013
33.22,-7.6406,25.579,30.774,76.343,55.488,5.3086
55.57,-12.781,42.789,26.185,37.985,27.94,3.8055
66.45,-15.283,51.167,20.11,16.063,13.92,2.8565
67.66,-15.562,52.098,16.314,0,0,1.9299
56.65,-13.029,43.621,19.675,17.463,16.675,2.7485
46.13,-10.61,35.52,19.888,11.427,11.073,2.1978
58.06,-13.354,44.706,26.033,101.87,95.857,7.5732
126.1,-29.003,97.097,13.306,150.18,133.53,11.118
428,-98.44,329.56,-33.382,184.4,113.35,16.755
255.1,-58.673,196.43,-39.22,157.46,110.23,11.986
97.6,-22.448,75.152,-4.3449,136.93,73.054,7.9209
21.06,-4.8438,16.216,-11.539,110.83,58.61,4.9117
9.339,-2.148,7.191,-11.514,125.18,64.185,5.2199
-2.382,0.54786,-1.8341,-11.488,138.92,68.982,5.4889
-4.14,0.9522,-3.1878,-14.831,97.183,46.12,3.5342
-4.111,0.94553,-3.1655,-15.445,97.011,41.351,3.3781
-3.742,0.86066,-2.8813,-19.26,87.586,45.788,3.1378
-2.979,0.68517,-2.2938,-21.798,98.886,63.35,3.897
-2.642,0.60766,-2.0343,-22.882,87.972,55.821,3.3535
-3.787,0.87101,-2.916,-23.323,93.074,50.445,3.3084
-2.387,0.54901,-1.838,-22.084,120.24,55.328,4.278
-4.213,0.96899,-3.244,9.7958,98.541,44.08,4.2081
-3.771,0.86733,-2.9037,9.2442,99.689,41.593,4.1644
-0.739,0.16997,-0.56903,9.428,92.889,47.288,4.2043
31.08,-7.1484,23.932,6.9143,107.06,46.17,5.1928
71.67,-16.484,55.186,4.1539,108.84,48.394,6.1096
133.6,-30.728,102.87,0.55078,114.06,50.588,7.5621
287.5,-66.125,221.38,-10.092,120.63,58.854,11.023
791.9,-182.14,609.76,-46.017,170.05,54.529,22.238
871,-200.33,670.67,-41.686,188.86,46.381,24.38
924,-212.52,711.48,-39.966,191.97,43.883,25.597
605.8,-139.33,466.47,-40.432,138.46,41.468,17.094
645.8,-148.53,497.27,-42.982,121.52,41.818,17.423
478.5,-110.06,368.44,-44.916,134.15,40.861,14.064
121.7,-27.991,93.709,-13.805,143.41,52.23,7.773
31.05,-7.1415,23.909,-16.813,144.51,63.566,6.0699
0.779,-0.17917,0.59983,-17.49,110.87,41.712,3.8278
-1.368,0.31464,-1.0534,-17.159,111.45,39.196,3.7358
-1.315,0.30245,-1.0126,-19.508,80.907,30.333,2.5592
-1.81,0.4163,-1.3937,-18.582,81.067,31.081,2.6002
-1.875,0.43125,-1.4438,-17.246,137.1,55.668,4.9106
-1.583,0.36409,-1.2189,-18.936,126.02,59.49,4.6645
-0.95,0.2185,-0.7315,-18.957,118.86,64.453,4.6159
-2.228,0.51244,-1.7156,-20.049,121.33,76.797,4.9751
-2.504,0.57592,-1.9281,-19.837,113.95,73.591,4.6766
-2.561,0.58903,-1.972,14.128,120.82,86.512,6.1917
-2.208,0.50784,-1.7002,15.737,124.65,81.237,6.204
-2.918,0.67114,-2.2469,16.002,112.87,71.314,5.5839
14.29,-3.2867,11.003,14.716,116.98,76.222,6.1757
50.79,-11.682,39.108,13.368,124.25,77.657,7.1761
116.1,-26.703,89.397,9.1395,118.43,69.8,8.0896
348.6,-80.178,268.42,-6.3602,151.3,71.827,13.687
617.2,-141.96,475.24,-30.793,181.27,91.68,20.238
590.1,-135.72,454.38,-33.314,170.73,100.79,19.538
654.9,-150.63,504.27,-42.381,153.11,108.22,20.402
363.4,-83.582,279.82,-36.073,174.82,128.99,15.446
302.6,-69.598,233,-42.797,130.5,100.12,11.871
309.5,-71.185,238.32,-40.664,168.11,131.15,14.018
149.8,-34.454,115.35,-6.0251,137.76,102.43,9.8597
42.58,-9.7934,32.787,-6.7056,129.21,100.67,7.2208
0.3,-0.069,0.231,-8.063,101.09,77.423,4.8149
-1.404,0.32292,-1.0811,-10.194,96.555,81.067,4.6926
-0.718,0.16514,-0.55286,-12.623,50.012,43.8,2.2747
-0.235,0.05405,-0.18095,-13.086,51.793,46.793,2.4068
-0.41,0.0943,-0.3157,-13.549,31.647,28.602,1.3085
-0.613,0.14099,-0.47201,-13.651,60.848,53.22,2.8194
-0.515,0.11845,-0.39655,-12.107,54.07,46.684,2.4895
0.13,-0.0299,0.1001,-13.703,45.268,40.786,2.0438
0.422,-0.09706,0.32494,-13.908,39.582,35.091,1.7233
0.223,-0.05129,0.17171,18.958,30.514,26.921,2.1599
0.459,-0.10557,0.35343,17.092,28.661,26.842,2.0578
9.6445,-2.2182,7.4263,15.94,0,0,0.65915
18.83,-4.3309,14.499,15.672,0,0,0.85113
41.26,-9.4898,31.77,15.875,0,0,1.344
57.76,-13.285,44.475,16.191,0,0,1.7114
59.86,-13.768,46.092,15.741,0,0,1.7443
63.44,-14.591,48.849,12.977,0,0,1.7441
67.94,-15.626,52.314,11.461,0,0,1.7991
64.11,-14.745,49.365,8.7577,0,0,1.6396
54.385,-12.509,41.876,12.193,0,0,1.5253
44.66,-10.272,34.388,12.633,0,0,1.3265
35.2,-8.096,27.104,-33.747,0,0,-0.1874
18.54,-4.2642,14.276,-7.9067,10.638,10.951,0.78869
4.817,-1.1079,3.7091,-10.453,20.455,20.8,0.97353
3.2385,-0.74485,2.4936,-17.495,0,0,-0.42318
1.66,-0.3818,1.2782,-24.408,0,0,-0.65247
1.136,-0.26128,0.87472,-32.098,0,0,-0.88081
1.798,-0.41354,1.3845,-37.651,3.2706,3.1198,-0.84279
2.265,-0.52095,1.7441,-35.096,0,0,-0.94086
2.249,-0.51727,1.7317,-23.783,0,0,-0.62206
1.737,-0.39951,1.3375,-11.539,0,0,-0.28779
0.941,-0.21643,0.72457,-6.287,30.702,33.63,1.6579
1.331,-0.30613,1.0249,-0.11308,54.719,61.267,3.2977
1.116,-0.25668,0.85932,34.628,53.329,59.577,4.1862
1.371,-0.31533,1.0557,38.412,68.039,73.714,5.1122
0.848,-0.19504,0.65296,38.799,88.239,96.791,6.3326
6.476,-1.4895,4.9865,38.654,65.243,70.65,5.0646
21.72,-4.9956,16.724,39.443,142.23,159.63,10.1
31.79,-7.3117,24.478,40.501,188.51,200.04,12.794
38.03,-8.7469,29.283,35.595,178.5,172.61,11.735
54.15,-12.454,41.696,24.688,198.7,176.81,12.466
74.49,-17.133,57.357,17.481,172.55,132.27,10.71
193.4,-44.482,148.92,-1.7981,184.89,126.12,12.924
280.7,-64.561,216.14,-26.492,206.25,121.52,14.596
270,-62.1,207.9,-46.84,205.01,108.49,13.387
407,-93.61,313.39,-44.549,184.03,67.434,14.678
135.3,-31.119,104.18,-10.971,166.06,65.077,9.1498
11.9,-2.737,9.163,-17.449,80.013,48.458,3.3904
