NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
176.67,22.47,0.80088,0.56195,5.6561,0.18847,2.914,101.1,761.53,508.39,0.05,-2.5117
327.3,22.294,14.46,9.4866,10.537,0.20326,4.702,95.8,818.33,544.75,0.781,-1.5758
407.4,25.29,22.784,12.066,13.189,0.1947,4.246,90.7,750.43,551.78,1.368,-1.4013
770.9,-29.696,21.978,10.41,21.823,0.19108,4.668,87.9,749.06,578.92,1.378,-0.74546
827,-26.259,39.67,21.764,24.322,0.18361,5.485,89.4,806.44,585.45,2.218,-0.59182
849.6,-24.585,19.317,10.788,24.123,0.17434,5.018,90.8,792.9,583.81,1.162,-0.6302
828.4,-20.179,42.26,22.163,24.617,0.16911,5.879,87.6,812.08,595.34,2.303,-0.36184
751.9,-16.831,36.287,15.327,22.192,0.16456,6.232,82.1,779.88,596.17,1.879,-0.3427
626.2,-13.13,22.549,3.6235,18.033,0.15538,6.229,70.66,671.07,602.84,1.196,-0.18974
458.5,-15.773,21.636,3.5623,13.2,0.15577,7.504,66.18,686.01,602,0.955,-0.20885
25.7,-18.153,15.296,7.9875,0.86974,0.26149,5.401,87.3,782.92,521.06,0.687,-2.1791
9.448,-19.651,31.418,16.396,1.061,0.24416,4.352,89.3,744.36,494.51,1.478,-2.8849
0,-24.497,13.493,8.7251,-0.064285,NaN,5.598,94.4,858.25,491.62,0.536,-2.9636
0,-25.995,23.825,12.191,0.28269,NaN,3.586,90.2,712.47,472.46,1.144,-3.4971
0,-29.52,13.634,8.4485,-0.20982,NaN,3.195,97.4,748.39,464.81,0.671,-3.7153
0,-30.665,9.8207,6.1779,-0.41375,NaN,2.927,98.6,743.38,455.9,0.484,-3.9739
0,-33.045,6.3515,3.5235,-0.65361,NaN,2.048,95.7,677.8,447.78,0.345,-4.2133
0,-33.573,17.271,10.251,-0.17071,NaN,2.352,97.4,704.95,453.18,0.917,-4.0536
0,-27.669,20.086,14.383,0.19182,NaN,3.104,102.4,781.76,483.75,1.087,-3.1806
0,-32.252,14.647,11.323,-0.17718,NaN,3.49,105,823.77,487.32,0.758,-3.0819
0,-12.16,18.857,14.234,0.59045,NaN,2.368,105,760.82,484.46,1.16,-3.1608
5.66,18.769,7.3238,5.2761,1.0446,0.10216,2.503,102.7,751.34,495.23,0.464,-2.8652
46.34,21.413,0.73602,0.57344,1.9482,0.17515,2.219,106.2,761.39,486.6,0.047,-3.1016
157.66,22.735,18.016,11.375,5.918,0.2667,3.727,96.4,769.04,512.84,1,-2.3942
237.47,20.796,0.85615,0.629,7.3275,0.22598,3.931,100.8,815.76,532.43,0.05,-1.8867
458.1,-14.716,19.949,14.776,13.487,0.22487,4.201,100.6,829.72,537.79,1.14,-1.7505
624.5,-30.665,21.274,13.107,17.722,0.22442,4.952,93.3,811,561.25,1.182,-1.1693
738,-29.167,79.815,57.074,23.858,0.19695,7.014,94.2,944.26,595.34,3.684,-0.36184
852.9,-23.352,40.184,10.752,24.838,0.17911,11.64,62.82,859.77,679.87,1.346,1.4761
871.2,-22.294,155.59,21.149,28.933,0.15988,17.39,45.59,904.84,778.93,3.783,3.3882
851.4,-22.647,120.26,17.37,27.261,0.1503,17.67,46.27,934.72,802.42,2.957,3.8098
870.3,-5.8159,228.4,36.098,31.848,0.14509,18.54,45.94,980.23,831.71,5.474,4.3204
820.3,21.325,258.45,61.971,32.781,0.14105,17.47,51.35,1024.3,809.67,6.502,3.9377
170.62,6.697,300.14,88.866,15.976,0.15367,16.07,55.01,1004,742.2,7.646,2.7059
87.66,2.2911,121.93,39.268,7.0848,0.15873,15.67,56.14,998.72,708.65,3.049,2.0558
14.859,-14.099,1.6204,0.67376,0.086155,0.076507,10.37,70.99,892.99,601.16,0.052,-0.22796
0.734,2.4673,55.478,27.087,2.4195,NaN,7.285,81.4,831.24,543.2,2.118,-1.6146
1.375,8.5475,23.437,13.034,1.3087,NaN,4.375,91.3,762.25,507.66,1.153,-2.5313
1.169,18.329,3.0121,1.3151,0.67209,0.36777,4.554,84.2,711.84,504.71,0.143,-2.6098
2.497,20.62,15.143,8.8789,1.3298,0.028783,5.319,91.1,812.36,512.1,0.666,-2.4138
2.544,23.616,0.93889,0.49277,0.77835,NaN,4.145,90,739.38,503.25,0.047,-2.649
3.069,28.815,20.012,11.913,1.8,NaN,4.112,93.9,769.64,501.05,0.999,-2.7079
3.012,28.374,0.83319,0.45822,0.92183,NaN,3.111,93.3,712.64,493.07,0.047,-2.9242
3.727,27.669,10.767,5.5657,1.3464,NaN,2.648,92.4,682.98,485.89,0.636,-3.1214
0.974,18.153,26.17,17.856,1.7815,NaN,2.722,100.9,749.74,484.46,1.516,-3.1608
2.234,17.624,11.89,7.9982,1.1212,NaN,2.768,100.3,747.72,485.89,0.688,-3.1214
11.49,15.421,13.898,11.277,1.4693,0.074134,3.911,105.8,855.02,503.25,0.722,-2.649
38.6,19.298,12.421,9.5013,2.2517,0.14431,3.816,103.6,831.67,498.86,0.643,-2.7669
47.63,18.857,37.208,28.509,3.7294,0.16672,4.37,102.4,854.63,515.07,1.891,-2.3355
128.11,22.647,24.102,19.79,5.491,0.16704,4.017,105.6,859.78,515.07,1.293,-2.3355
346.73,23.175,1.0913,0.92955,10.492,0.16591,6.269,102.9,979.96,561.25,0.05,-1.1693
431.9,14.54,33.152,20.563,14.109,0.16878,5.325,92.8,827.86,582.18,1.885,-0.66861
0,-11.103,55.261,45.233,2.5217,NaN,14.36,83.9,1371.8,751.02,1.641,2.8723
920.6,-21.853,217.91,174.58,36.425,0.14522,15.15,81.4,1400.6,760.9,6.147,3.0569
0,-12.953,135.13,85.877,5.8692,NaN,15.35,73.33,1278,766.88,3.784,3.1675
283.72,-11.896,133.51,76.943,13.605,0.13289,15.53,70.01,1234.3,756.94,3.63,2.9831
684.2,-18.857,280.54,161.92,31.251,0.12752,15.6,69.86,1237.2,756.94,7.593,2.9831
213.13,-21.942,240.04,112.18,15.33,0.13397,15.22,64.63,1117,715.27,6.289,2.1862
30.78,-22.999,150.89,69.156,6.427,0.15277,13.97,66.08,1053.5,668.06,4.041,1.2319
8.034,-24.938,187.72,105.63,7.7985,0.12769,13.71,72.19,1131.6,668.06,5.132,1.2319
0,-28.286,185.69,89.542,6.9663,0.11032,13.52,68.08,1054.1,651.07,5.004,0.87386
0,-31.018,271.12,138.39,10.677,0.10624,12.72,71.32,1048,641.38,7.665,0.66591
0,-31.811,175.57,92.051,6.6522,0.073859,12.18,73.1,1036.7,626.61,5.055,0.34361
0,-32.428,245.9,138.3,9.9232,0.283,11.98,75.73,1060,633.53,7.304,0.49542
0,-33.133,176.82,94.475,6.7184,0.31737,11.1,75.95,1003,612.09,5.444,0.020161
0,-31.635,97.076,48.3,3.2086,NaN,10.91,74.02,965.21,593.68,2.928,-0.40013
0,-22.206,175.31,71.904,6.3473,0.33233,10.3,70.56,883.44,593.68,5.589,-0.40013
0,5.3753,141.48,56.645,5.7408,NaN,10.89,68.91,897.38,607.03,4.394,-0.094272
0.064,-5.0228,217.02,106.42,8.9841,NaN,10.46,74.9,947.85,603.67,6.964,-0.17064
4.812,-17.095,194.82,120.68,8.5536,0.18399,10.16,82.7,1025.8,597.83,6.351,-0.30444
48.45,-17.8,255.22,184.74,13.276,0.16824,9.78,89.4,1081,590.38,8.48,-0.47676
112.29,-11.544,198.82,122.28,11.9,0.16326,10.09,82.7,1021,607.03,6.653,-0.094272
198.92,-9.6931,202.25,94.358,13.705,0.17082,10.14,74.43,921.98,602.84,6.659,-0.18974
294.41,-41.592,244.58,87.635,16.504,0.19538,10.43,67.93,857.92,609.56,7.947,-0.037037
649.8,-46.086,201.34,51.821,24.172,0.17412,11.54,61.23,832.49,650.18,6.402,0.85497
789.3,-36.041,253.12,40.66,29.537,0.16299,12.42,54.79,789.42,670.77,7.718,1.2883
0,-18.769,256.92,19.907,7.2798,NaN,13.39,50.12,769.47,711.48,7.732,2.1117
495.8,-3.7891,124.12,16.909,17.858,0.15795,12.84,52.74,781.11,678.04,3.695,1.4386
0,-7.1376,198.42,22.969,6.0439,NaN,12.88,52.58,780.78,695.54,6.069,1.7945
911.6,-22.03,221.02,34.883,32.313,0.14243,13.1,52.84,796.01,672.58,6.365,1.3259
741.4,-21.589,133.49,18.756,24.6,0.13891,12.76,51.72,762,651.07,3.808,0.87386
514.13,-31.723,249.52,24.21,21.33,0.12963,13.18,48.84,739.61,661.76,7.004,1.1002
48.76,-37.803,140.43,24.373,4.9582,0.17538,11.79,54.29,750.43,615.49,4.068,0.09637
8.724,-30.93,153.6,43.217,4.9258,0.24858,11.44,60.9,822.54,606.19,4.499,-0.11336
0,-7.6663,149.44,48.655,5.372,0.68162,10.19,65.87,818.68,584.63,4.682,-0.61101
0.221,-4.7584,30.94,9.9648,1.0259,NaN,7.63,70.79,740.14,540.11,1.122,-1.6922
0,-26.524,1.2938,0.52461,-0.69693,0.16139,7.302,76.22,779.25,527.86,0.047,-2.0035
0,-36.393,12.636,7.2259,-0.46634,NaN,7.802,85.2,901.31,516.56,0.423,-2.2964
0,-37.274,23.674,10.986,-0.073729,NaN,7.158,79.7,806.84,505.45,0.821,-2.5901
0,-40.799,0.90292,0.41621,-1.1137,0.19171,2.62,89.3,658.76,459.31,0.047,-3.8744
0,-36.129,7.6156,4.2352,-0.68487,NaN,3.065,94.1,716.42,459.31,0.371,-3.8744
0,-34.543,0.87604,0.44138,-0.93727,NaN,2.554,91.9,674.77,453.86,0.045,-4.0337
0,-28.022,0.83152,0.41779,-0.75524,NaN,1.463,93.9,637.79,441.76,0.048,-4.3932
4.042,2.3792,17.479,10.745,0.97733,0.14744,2.031,99.1,701.03,460,1.004,-3.8545
42.037,5.7277,12.15,5.9576,1.8582,0.14385,2.184,92,657.94,471.06,0.718,-3.5367
109.87,5.2871,8.0785,4.9842,3.617,0.14961,2.342,98.3,710.96,482.33,0.491,-3.2201
182.94,-0.088119,6.0995,3.2619,5.4223,0.15851,3.341,92.3,716.56,505.45,0.348,-2.5901
200.29,6.1683,18.164,10.242,6.6254,0.16021,3.555,93.4,736.13,514.33,1.04,-2.355
279.9,9.3406,21.251,10.636,9.0589,0.16993,3.56,90.2,711.16,514.33,1.217,-2.355
308.43,12.337,46.144,20.827,10.938,0.17222,4.832,85.2,734.42,533.96,2.34,-1.8477
428.6,7.0495,29.888,8.6113,13.376,0.16452,5.192,77.08,681.3,558.08,1.574,-1.2466
833.8,-27.493,61.31,25.55,25.196,0.16369,6.756,79.82,786.08,578.11,2.767,-0.76468
730,-26.788,50.932,13.446,21.653,0.15802,10.69,64.25,825.63,655.51,1.78,0.96822
721.8,-20.532,170.77,28.927,25.416,0.14782,14.83,50.94,858.59,717.17,4.607,2.2234
566.9,-16.919,195.33,44.498,22.28,0.14158,14.48,54.46,897.41,710.53,5.363,2.0931
451.74,-12.601,253.21,67.994,21.449,0.1346,13.58,57.61,895.47,680.78,7.133,1.4949
47.02,-7.9307,173.54,61.939,7.7456,0.16021,13.04,62.62,939.65,653.73,4.879,0.93049
4.162,6.9614,242.89,81.125,9.4541,NaN,12.23,62.84,894.17,636.14,7.081,0.55229
0,17.183,222.22,86.881,9.2044,0.056489,12.29,65.97,942.42,642.25,6.519,0.68484
0,20.884,132.11,85.495,6.7276,NaN,10.28,84.1,1051.6,617.19,4.433,0.13445
0,24.761,70.305,31.6,3.5732,NaN,10.21,73.33,912.61,604.51,2.31,-0.15154
0,19.21,116.25,74.429,5.921,NaN,9.65,85,1018.9,592.03,3.927,-0.43844
0,19.474,78.095,55.002,4.304,NaN,8.89,90.2,1027.3,575.68,2.743,-0.82238
0,22.118,26.588,19.564,1.9259,NaN,8.41,93.1,1026.4,559.66,0.944,-1.2079
0,23.087,38.599,29.332,2.5676,NaN,8.77,93.5,1056.3,574.06,1.37,-0.86086
0,22.382,83.939,65.599,4.8498,NaN,9.06,93.9,1081.8,583.81,2.967,-0.6302
0,24.233,71.382,62.689,4.4657,NaN,9.09,99.2,1145.1,582.18,2.508,-0.66861
0,18.769,73.857,73.541,4.6875,NaN,9.66,104,1247.5,602,2.566,-0.20885
19.104,19.122,90.82,74.696,5.7475,0.25141,9.59,94.9,1133,595.34,3.129,-0.36184
73.02,-12.16,212.99,103.75,10.652,0.20544,9.84,75.95,922.1,595.34,7.151,-0.36184
103.72,-32.868,145.51,73.995,8.1909,0.18266,9.15,78.48,909.63,578.11,5.027,-0.76468
124.29,-5.8159,48.421,22.194,5.3341,0.15793,9.98,74.12,908.36,598.66,1.614,-0.28531
197.47,8.1069,195.06,87.893,13.781,0.16503,10.29,73.22,916.13,610.4,6.475,-0.017967
380,-5.9921,155.53,58.437,16.586,0.15985,11.53,67.03,910.74,642.25,4.902,0.68484
881,-0.61683,211.7,80.155,33.068,0.15288,11.24,68.66,915.14,662.66,7.15,1.119
341.36,3.3485,164.21,77.687,16.548,0.1519,10.67,74.37,954.41,644.01,5.637,0.72267
860.4,-7.1376,114.57,64.529,29.123,0.14217,10.27,79.8,997.13,636.14,4.026,0.55229
850.3,-3.1723,189.99,117.79,32.58,0.13763,9.83,83.7,1015.5,636.14,6.993,0.55229
173.01,-12.513,98.31,53.328,8.8052,0.15564,9.36,80.2,942.81,591.2,3.416,-0.45759
61.22,16.302,60.232,36.807,4.9243,0.17936,8.74,85.3,961.68,580.55,2.175,-0.70702
32.82,13.57,23.501,16.414,2.4346,0.1504,6.077,95.9,901.27,525.59,0.984,-2.062
13.54,6.8733,17.808,11.668,1.4074,0.13813,4.005,97.4,792.35,497.41,0.891,-2.8062
0.904,5.9921,27.738,17.728,1.4771,0.32788,3.992,96.7,785.94,490.18,1.35,-3.003
0,-3.9654,179.54,106.88,7.9681,NaN,8.082,85.8,925.11,544.75,6.329,-1.5758
0.444,2.9079,1.3533,0.77394,0.15456,NaN,6.228,88.4,839.49,522.57,0.055,-2.1401
1.02,7.1376,1.4406,0.57032,0.28685,NaN,7.377,75.47,775.55,533.19,0.053,-1.8672
0,0.17624,32.813,18.513,1.4529,NaN,5.822,88.8,819.96,519.56,1.388,-2.2182
0,-0.26436,62.889,23.523,2.4302,NaN,6.393,76.21,732.01,516.56,2.459,-2.2964
0.472,-4.0535,1.2016,0.69034,-0.047662,NaN,4.966,91.2,793.52,494.51,0.052,-2.8849
0,-1.2337,0.87071,0.41915,0.0015851,0.68486,2.817,90.1,674.02,473.16,0.047,-3.4773
0,-14.187,0.91593,0.52103,-0.35968,0.23687,2.449,95.7,697.44,462.75,0.05,-3.7749
3.307,-22.999,11.377,7.5641,-0.021174,0.47399,2.925,100.8,759.86,457.26,0.563,-3.9341
30.15,-42.826,7.3724,4.4827,-0.023152,0.23263,1.936,99.1,696.29,445.76,0.403,-4.2732
60.01,-47.496,15.43,7.2161,0.99186,0.20495,3.06,88.7,675.07,464.81,0.773,-3.7153
352.1,-33.309,7.4748,3.044,9.2897,0.22971,3.578,85.4,674.17,512.1,0.423,-2.4138
182.12,-1.498,20.973,9.892,5.966,0.16802,3.79,88.1,705.95,509.13,1.132,-2.4921
443.4,-1.498,24.49,10.783,13.461,0.18056,4.991,84.3,734.76,537.79,1.233,-1.7505
296.84,4.1416,53.328,24.717,10.692,0.1759,5.259,84.8,753.03,536.26,2.568,-1.7894
178.58,5.5515,36.856,10.016,6.5165,0.18901,8.145,68.14,737.85,576.49,1.398,-0.80314
255.77,-4.8465,214.28,65.246,14.964,0.17679,8.94,68.16,778.9,587.09,7.661,-0.55345
306.22,3.9654,58.58,20.843,10.991,0.16561,9.26,70.57,824.03,598.66,2.083,-0.28531
319.67,0.70495,115.79,35.97,13.319,0.15987,9.59,67.83,809.81,612.94,4.115,0.039219
175.34,5.8159,145.95,52.803,10.717,0.16624,9.17,70.79,821.6,589.55,5.125,-0.49592
140.09,7.7545,143.21,56.19,9.7958,0.15912,8.82,73.07,828.27,579.73,5.092,-0.72624
70.03,9.4287,77.539,39.675,5.5481,0.1532,8.168,81.1,879.56,568.43,2.872,-0.99568
7.158,7.0495,97.399,58.544,4.7999,0.20112,7.537,87.4,908.02,556.5,3.751,-1.2853
0,6.5208,225.2,158.03,10.995,NaN,7.389,93.3,959.56,559.66,8.9,-1.2079
0,13.306,157.63,115.5,8.0803,NaN,7.379,94.9,975.35,565.23,6.343,-1.0728
0,10.839,157.3,107.16,7.7662,NaN,7.791,91.2,964.05,573.25,6.176,-0.88011
0,14.099,307.35,240.08,15.841,NaN,7.844,96.4,1022.7,577.3,12.14,-0.78391
0,16.126,266.92,210.11,13.912,NaN,8.36,95.8,1052.6,578.92,9.99,-0.74546
0,12.601,198.37,168.67,10.709,0.33262,8.5,98.7,1094.8,587.09,7.482,-0.55345
0,13.57,221.6,169.36,11.412,NaN,9.13,92.7,1073,600.33,8.07,-0.24707
0,8.1069,157.03,108.15,7.7093,NaN,10.28,86.2,1077.8,607.03,5.174,-0.094272
0,4.2297,261.85,183.93,12.695,NaN,10.5,86.4,1096.3,622.31,8.74,0.2486
0,11.455,156.27,103.95,7.6638,NaN,10.29,84.9,1062.3,617.19,5.26,0.13445
63.28,11.544,123.07,77.942,7.7812,0.16923,11.04,81.6,1073.3,624.89,3.915,0.30562
84.93,15.95,173.17,102.96,10.635,0.17544,11.5,78.61,1066,639.63,5.439,0.62805
131.97,19.562,62.652,36.186,7.0629,0.15889,10.82,79.28,1027.6,633.53,2.068,0.49542
153.03,21.501,38.606,32.671,6.9342,0.16786,8.53,98.9,1099.3,574.06,1.401,-0.86086
144.99,20.179,54.972,37.309,7.2626,0.14105,6.268,94,895.14,558.08,2.493,-1.2466
162.18,21.765,151.67,117.67,12.787,0.16916,11.23,88.9,1184.1,631.79,4.798,0.45749
351.21,17.888,150.83,104.92,17.627,0.15838,11.62,83.8,1145.4,662.66,4.895,1.119
685.8,15.773,233.05,166.7,31.068,0.14627,12.54,82.9,1203.9,702.07,7.482,1.9252
0,6.6089,227.85,169.8,11.404,NaN,12.67,84.1,1231.8,720.02,7.473,2.2792
829.2,-10.398,230.82,171.23,34.44,0.13535,12.56,84.1,1222.9,700.2,7.378,1.8879
170.45,-11.896,243.14,182.15,16.47,0.15283,12.37,84.9,1219.2,678.95,7.593,1.4574
71.85,-9.4287,360.52,300.93,20.42,0.18445,11.69,90.9,1248.2,648.41,11.3,0.81719
26.111,-19.474,219.93,189.82,11.746,0.20174,10.8,94.5,1223.3,625.75,7.155,0.32461
2.509,-7.402,209.88,165.25,10.444,0.30537,10.35,91.5,1149.4,612.94,6.937,0.039219
0,2.5554,245.88,212.87,13.013,NaN,10.43,95.4,1204.9,622.31,8.23,0.2486
0,-3.701,101.81,83.69,5.1285,NaN,10.32,93.5,1172.2,609.56,3.35,-0.037037
0,-7.0495,214.35,177.58,10.857,0.14294,10.06,94.2,1160.6,614.64,7.325,0.077324
0,-9.5168,158.05,129.52,7.8438,NaN,10.02,93.9,1153.9,608.72,5.351,-0.056111
0,-18.505,300.65,248.44,14.968,0.063496,10.25,93.7,1169.2,616.34,10.12,0.11541
0,-11.808,181.12,126.56,8.3463,NaN,9.97,87.5,1071.6,593.68,5.964,-0.40013
0,15.597,158.46,135.27,8.7259,0.38898,9.87,95.7,1164.2,621.46,5.613,0.22958
0,21.765,118.6,95.576,6.6559,NaN,10.28,92.4,1155.3,623.17,4.045,0.26761
0,19.474,220.54,186.12,12.021,NaN,9.07,97.1,1119.4,598.66,8.05,-0.28531
0.223,7.0495,139.77,108.01,7.1949,0.90384,8.75,94.1,1061.6,585.45,5.109,-0.59182
62.87,7.4901,184.28,158.95,11.667,0.1587,8.84,98.5,1118,596.17,6.86,-0.3427
163.52,0.52871,259.39,215.42,18.022,0.18525,9.18,95.9,1113.8,607.87,9.59,-0.07519
408.3,-1.8505,257.76,229.01,25.197,0.20826,9.98,96.8,1186.3,640.5,9.45,0.64699
318.81,19.21,91.788,79.952,14.38,0.17599,9.89,96.1,1170.7,639.63,3.391,0.62805
126.63,20.708,133.15,106.88,10.927,0.18671,9.79,93.1,1126.5,618.89,4.742,0.17251
205.55,16.038,112.69,73.185,11.494,0.19329,9.99,84.7,1038.7,629.2,4.025,0.40057
277.54,13.835,152.45,86.153,14.95,0.17912,10.25,79.87,996.67,637.01,5.395,0.57124
638.3,-3.8772,184.89,77.68,25.304,0.1588,10.16,72.65,901.13,634.4,6.559,0.51438
214.23,-5.6396,99.756,28.013,9.4886,0.16284,10.75,63.73,822.23,631.79,3.313,0.45749
210.67,-28.903,138.45,37.912,10.103,0.159,10.57,63.48,809.24,623.17,4.589,0.26761
833,-3.7891,127.77,41.481,28.166,0.14476,11.19,65.69,872.66,651.95,4.233,0.89274
152.89,-27.493,141.04,20.36,8.0904,0.14443,10.18,57.57,715.04,619.75,4.812,0.19154
67.29,-36.834,108,17.874,4.4101,0.17141,9.65,57.79,692.73,578.92,3.537,-0.74546
8.178,-24.145,99.101,23.369,3.0044,0.097351,8.9,63.16,719.82,563.63,3.37,-1.1114
0,-17.624,92.187,32.852,3.0302,NaN,8.57,70.44,785.07,546.31,3.099,-1.537
0,-13.13,34.921,14.164,1.0143,NaN,7.267,76.06,775.76,522.57,1.26,-2.1401
0,-21.765,39.929,22.859,1.1572,NaN,3.806,93.5,750.06,473.86,1.864,-3.4575
0,-36.657,15.521,8.5035,-0.35636,NaN,3.185,93.3,716.38,460.68,0.749,-3.8346
0,-46.174,17.014,8.8351,-0.57338,NaN,2.071,93.8,665.43,441.09,0.887,-4.4133
0,-45.117,22.474,12.474,-0.28686,NaN,2.488,95.2,695.72,446.43,1.127,-4.2532
0,-44.324,0.92919,0.53712,-1.209,NaN,1.964,97.7,687.83,435.8,0.048,-4.5736
0,-33.75,18.618,10.39,-0.13378,NaN,1.923,96.5,677.39,439.1,0.982,-4.4733
0,-23.792,0.85415,0.48779,-0.63331,NaN,1.698,97.6,674.18,440.43,0.047,-4.4333
1.911,1.0574,0.79473,0.53619,0.12128,0.35417,1.765,102.9,714.21,457.26,0.047,-3.9341
16.63,5.904,3.3586,1.9863,0.78645,0.15669,1.525,98.6,672.7,460.68,0.211,-3.8346
105.48,2.1149,5.5347,3.2673,3.2835,0.16617,1.99,97.7,689.1,474.56,0.343,-3.4376
236.26,-3.8772,0.78949,0.47938,6.5912,0.17565,2.917,96.9,730.04,500.32,0.047,-2.7276
345.48,3.1723,10.653,4.5833,10.265,0.18863,4.206,86,709.55,537.79,0.601,-1.7505
316.81,8.1951,19.744,7.7501,9.9439,0.1801,3.575,85.2,672.45,521.06,1.153,-2.1791
345.95,6.7852,9.3376,4.4873,10.341,0.18753,3.991,89,723.31,540.88,0.554,-1.6728
387,-2.4673,25.969,11.145,11.895,0.19173,6.925,80.2,799.04,577.3,1.132,-0.78391
862.8,-2.8198,110.83,32.564,28.305,0.17672,11.42,64.52,870.28,670.77,3.676,1.2883
0,-8.7238,136.15,31.51,4.4837,NaN,12.21,60.62,861.44,702.07,4.453,1.9252
324.39,-5.9921,90.949,17.377,12.038,0.17015,11.96,57,796.77,656.4,2.788,0.98708
229.55,11.984,128.61,38.852,11.538,0.1683,11.14,64.33,851.76,638.75,4.108,0.60912
145.85,14.275,134,31.529,9.1866,0.17084,10.87,60.59,787.98,619.75,4.221,0.19154
71.31,14.54,109.22,37.582,6.563,0.16791,10.32,67.43,845.38,603.67,3.502,-0.17064
8.839,11.279,1.2103,0.43914,0.61406,NaN,7.08,75.26,757.83,551.78,0.048,-1.4013
1.731,12.513,17.214,8.0398,1.1142,NaN,7.982,78.79,843.77,543.98,0.604,-1.5952
1.189,10.486,5.7548,2.2777,0.55595,NaN,5.937,79.19,737.07,523.32,0.24,-2.1205
0.728,11.984,2.9225,1.7622,0.49076,0.55798,7.819,87.3,924.59,535.49,0.102,-1.8088
0.213,10.662,26.498,12.865,1.4172,NaN,3.657,89.1,707.31,493.79,1.357,-2.9046
0.928,6.9614,0.87297,0.51284,0.26165,NaN,2.13,97.4,693.89,471.76,0.052,-3.5169
0.972,10.134,13.469,7.8911,0.91586,NaN,2.094,97.4,692.11,469.67,0.799,-3.5764
1.41,8.5475,0.77783,0.5034,0.31704,NaN,2.03,100.7,712.3,471.06,0.047,-3.5367
1.057,8.3713,7.8581,5.114,0.63191,NaN,1.992,101,712.48,468.97,0.473,-3.5962
0.986,7.3139,8.4012,5.2423,0.61902,NaN,1.788,99.9,694.52,464.81,0.514,-3.7153
2.478,8.9881,11.821,7.529,0.8693,NaN,2.058,100.2,710.18,467.58,0.699,-3.6359
33.547,8.4594,0.74967,0.45752,1.219,0.15477,1.333,99.7,670.9,464.81,0.05,-3.7153
96.91,8.5475,15.079,9.0546,3.6557,0.16958,2.224,97.8,701.42,478.79,0.916,-3.3189
185.6,7.7545,0.69642,0.39043,5.4851,0.16622,2.385,95.4,692.1,496.68,0.045,-2.8259
288.94,7.1376,0.74946,0.40055,8.3847,0.17751,3.039,93.1,707.5,519.56,0.048,-2.2182
427.8,9.9574,27.887,12.219,13.48,0.19662,3.966,87.2,707.43,546.31,1.708,-1.537
608,-40.711,37.447,12.537,17.413,0.2173,5.314,79.77,711.08,571.64,2.025,-0.91861
668.6,-39.83,28.936,8.5808,18.796,0.20782,4.772,79.62,683.45,570.03,1.704,-0.95714
706.6,-37.803,28.272,9.1467,19.922,0.19887,4.887,81.1,701.76,581.36,1.711,-0.68781
696.8,-32.075,41.889,14.487,20.342,0.19165,5.886,79.15,734.1,583.81,2.171,-0.6302
508.3,-31.37,18.7,6.6483,14.169,0.18502,5.531,80.3,726.67,576.49,0.997,-0.80314
563,-32.868,23.395,4.1237,15.731,0.17108,6.341,71,679.53,602.84,1.211,-0.18974
435.5,-28.462,35.061,11.657,12.8,0.16202,5.988,77.14,720.52,562.84,1.665,-1.1307
52.8,-28.374,12.518,4.6554,1.1735,0.20374,4.53,81,683.64,510.61,0.606,-2.4529
5.097,-27.846,12.165,5.4026,-0.14616,0.20397,3.207,87.4,672.13,480.2,0.634,-3.2794
0,-26.612,5.9043,3.0357,-0.49852,NaN,3.367,91,707.77,470.37,0.288,-3.5565
0,-29.96,7.2321,4.0839,-0.52595,NaN,3.653,93.5,742.03,468.28,0.336,-3.616
0,-24.673,11.87,7.2778,-0.15588,0.13911,2.569,98.3,722.53,460.68,0.626,-3.8346
0,-25.026,11.326,6.3487,-0.20736,NaN,2.465,95.4,696.05,459.31,0.604,-3.8744
1.95,16.654,8.4677,5.2592,0.91206,NaN,2.214,99,709.52,468.28,0.491,-3.616
2.931,23.792,0.86363,0.61465,0.79555,NaN,2.73,103,765.78,477.38,0.048,-3.3585
4.077,25.643,16.63,12.816,1.669,0.20743,4.581,103.8,879.2,490.18,0.742,-3.003
2.991,24.673,12.801,8.821,1.3904,NaN,2.388,102.1,740.86,476.67,0.752,-3.3783
3.136,24.145,11.165,7.0637,1.2838,NaN,2.822,98.4,736.37,483.04,0.628,-3.2003
3.749,22.911,0.87617,0.62696,0.79447,NaN,3.213,102.3,787.04,486.6,0.047,-3.1016
20.181,27.934,5.3635,3.859,1.6175,0.16573,3.844,101.5,816.42,494.51,0.27,-2.8849
35.385,26.083,12.228,8.5821,2.321,0.16564,3.328,101.2,784.93,491.62,0.659,-2.9636
160.31,30.313,71.532,55.389,8.9578,0.20599,6.295,99.6,950.24,542.43,3.059,-1.634
205.48,24.673,37.266,24.164,8.2255,0.18718,8.79,87.5,989.83,612.94,1.444,0.039219
313.17,14.716,127.77,96.987,15.59,0.19244,12.77,84.7,1248.7,679.87,3.84,1.4761
406.8,28.022,151.11,125.47,20.068,0.19446,12.91,87.8,1306.3,712.42,4.758,2.1303
383.7,11.808,85.745,67.576,15.482,0.18448,13.6,84.3,1312,720.98,2.575,2.2978
833.9,6.0802,254.57,194.13,36.353,0.18084,14.45,81.3,1337.1,754.96,7.511,2.9462
