SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
1122,336.6,785.4,157.08,216.17,-315.64,-99.469,18.475,-44.316,-28.554,474.46,0,5.6295e-05,0,0,0,0.3,0.001693,18.621
1225,367.5,857.5,171.5,220.42,-315.64,-95.217,17.119,-34.639,-27.917,545.35,0,4.4001e-05,0,0,0,0.3,0.0018484,21.01
1246,373.8,872.2,174.44,226.17,-315.64,-89.467,30.957,-52.831,-27.3,559.12,0,6.7111e-05,0,0,0,0.3,0.0018801,21.464
1197,359.1,837.9,167.58,230.28,-315.64,-85.355,21.635,-30.762,-26.704,549.13,0,3.9076e-05,0,0,0,0.3,0.0018062,20.972
1061,318.3,742.7,148.54,234.19,-315.64,-81.445,14.243,-15.518,-26.126,485.31,0,1.9712e-05,0,0,0,0.3,0.0016009,18.618
995,298.5,696.5,139.3,233.7,-315.64,-81.938,24.228,-26.303,-25.568,447.62,0,3.3413e-05,0,0,0,0.3,0.0015014,17.278
725.1,217.53,507.57,101.51,232.29,-315.64,-83.342,26.777,-32.141,-25.027,292.32,0,4.0828e-05,0,0,0,0.3,0.0010941,11.816
475.2,142.56,332.64,66.528,229.39,-315.64,-86.25,15.838,-23.065,-24.504,148.13,0,2.9299e-05,0,0,0,0.3,0.00071698,6.7467
47.17,14.151,33.019,6.6038,225.19,-288.06,-62.874,21.538,-0.3888,15.31,0.00046633,0.00019895,4.9389e-07,0,0,0,0.3,0,-0.24559
-2.968,-0.8904,0,-0.41552,219.76,-279.27,-59.503,27.249,5.7154,28.2,0,-0.00012073,0,-7.2602e-06,0,0,0.3,0,-0.74863
-3.805,-1.1416,0,-0.26634,218.54,-280.89,-62.35,33.509,5.9752,25.264,0.00088439,0.00064395,0,-7.5902e-06,0,0,0.30002,0,-0.64504
-3.62,-1.0861,0,-0.25339,218.96,-282.47,-63.51,38.694,4.6403,22.457,0.00037717,6.4321e-05,0,-5.8945e-06,0,0,0.30004,0,-0.56916
-3.737,-1.1213,0,-0.26157,217.72,-285.85,-68.13,44.142,9.2933,17.048,0,-1.8261e-05,0,-1.1805e-05,0,0,0.30006,0,-0.41454
-3.76,-1.1283,0,-0.26317,219.17,-267.93,-48.766,5.3492,1.7587,44.027,0.00037388,0.00033167,0,-2.2341e-06,0,0,0.30009,0,-1.1752
-3.273,-0.98221,0,-0.22908,220.09,-266.43,-46.334,2.3007,0.48789,45.606,0,-0.0001027,0,-6.1977e-07,0,0,0.30009,0,-1.2284
-3.273,-0.98222,0,-0.22908,219.06,-271.4,-52.336,14.055,3.2521,37.091,0.00036403,0.00026232,0,-4.1312e-06,0,0,0.3001,0,-0.98815
-3.226,-0.96815,0,-0.22579,216.64,-273.74,-57.097,23.685,2.5781,32.865,0,-0.00022941,0,-3.275e-06,0,0,0.30011,0,-0.8698
-3.899,-1.1702,0,-0.27288,214.2,-274.5,-60.306,37.86,-6.2599,31.164,0.00099382,0.00076136,7.9519e-06,0,0,0,0.30012,0,-0.80981
-7.078,-2.1241,0,-0.49539,214.59,-274.27,-59.677,30.338,2.7735,31.025,0.00029186,3.9332e-06,0,-3.5231e-06,0,0,0.30009,0,-0.74941
6.104,1.8318,4.2722,0.42722,214.72,-274.23,-59.517,22.538,2.5396,30.593,0,-0.00020658,0,-3.226e-06,0,0,0.3001,0,-0.85098
24.19,7.2597,16.93,1.693,210.9,-274.72,-63.823,22.844,-3.6278,29.37,0.00032873,6.4724e-05,4.6083e-06,0,0,0,0.30011,0,-0.78074
502.9,150.92,351.98,35.198,216.27,-315.64,-99.37,22.953,-73.712,-30.422,136.23,0,9.3636e-05,0,0,0,0.3001,0.0003793,5.6941
748.3,224.49,523.81,104.76,217.76,-315.64,-97.882,6.6065,-16.402,-29.731,281.64,0,2.0835e-05,0,0,0,0.3,0.0011291,11.739
956,286.8,669.2,133.84,220.23,-315.64,-95.412,10.732,-22.799,-29.063,398.82,0,2.8961e-05,0,0,0,0.3,0.0014425,15.846
1116,334.8,781.2,156.24,227.63,-315.64,-88.009,25.656,-41.741,-28.416,492.45,0,5.3023e-05,0,0,0,0.3,0.0016839,19.101
1236,370.8,865.2,173.04,221.95,-315.64,-93.691,27.778,-55.379,-27.79,543.08,0,7.0347e-05,0,0,0,0.3,0.001865,20.985
1251.5,375.44,876.02,175.2,220.53,-315.64,-95.111,35.343,-75.534,-27.184,538.33,0,9.595e-05,0,0,0,0.3,0.0018883,20.895
1208,362.4,845.6,169.12,228.23,-315.64,-87.402,21.382,-33.833,-26.598,550.03,0,4.2978e-05,0,0,0,0.3,0.0018228,21.037
1119,335.7,783.3,156.66,225.09,-315.64,-90.542,24.475,-43.954,-26.03,490.59,0,5.5834e-05,0,0,0,0.3,0.0016885,18.993
951,285.3,665.7,133.14,225.59,-315.64,-90.051,23.863,-40.181,-25.481,400.71,0,5.1042e-05,0,0,0,0.3,0.001435,15.779
304.2,91.26,212.94,42.588,231.75,-315.64,-83.886,10.189,-13.234,-24.949,58.471,0,1.6811e-05,0,0,0,0.3,0.00045895,3.5547
465.4,139.62,325.78,65.156,226.71,-315.64,-88.929,5.1309,-8.9691,-24.435,143.42,0,1.1393e-05,0,0,0,0.3,0.0007022,6.5732
31.15,9.345,21.805,4.361,228.57,-287.78,-59.208,22.299,3.677,15.788,0.00066469,0.00055629,0,-4.6708e-06,0,0,0.3,0,-0.32234
-2.713,-0.81393,0,-0.18991,226.24,-286.81,-60.569,36.913,8.3976,16.966,0,-0.00026464,0,-1.0667e-05,0,0,0.30001,0,-0.43043
-5.243,-1.5731,0,-0.36699,223.45,-283.17,-59.725,34.129,6.8118,22.088,0.00087018,0.00064318,0,-8.6529e-06,0,0,0.30004,0,-0.5299
-3.527,-1.0583,0,-0.24687,215.21,-276.46,-61.244,37.044,-5.4177,31.839,2.0267e-05,0,6.882e-06,0,0,0,0.30007,0,-0.83548
