SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
520.1,156.03,364.07,72.814,313.61,-315.64,-2.0222,0,-0,-6.1362,283.1,0,0,0,0,0,0.3,0.00078474,10.213
261.4,78.42,182.98,36.596,308.39,-315.64,-7.2513,0,-0,-5.9759,133.16,0,0,0,0,0,0.3,0.00039436,4.9572
262,78.6,183.4,36.68,308.42,-315.64,-7.2168,0,-0,-5.8213,133.68,0,0,0,0,0,0.3,0.00039527,4.9701
164,49.2,114.8,22.96,304.94,-315.64,-10.697,0,-0,-5.6719,75.471,0,0,0,0,0,0.3,0.00024739,2.9367
166.2,49.86,116.34,23.268,304.06,-315.64,-11.576,2.7791,-1.9923,-5.5275,76.755,0,2.5308e-06,0,0,0,0.3,0.00025071,2.9775
156.8,47.04,109.76,21.952,302.73,-315.64,-12.903,4.4401,-3.2304,-5.3879,70.727,0,4.1035e-06,0,0,0,0.3,0.00023652,2.7664
84.02,25.206,58.814,11.763,301.65,-315.64,-13.985,4.252,-3.2475,-5.2529,28.818,0,4.1252e-06,0,0,0,0.3,0.0001267,1.2929
11.24,3.372,7.868,1.5736,300.57,-310.85,-10.282,4.8646,-2.3864,1.5081,0,-0.00033282,3.0314e-06,0,0,0,0.3,4.7038e-16,0.0018155
0,0,0,0,300.95,-307.5,-6.5562,0.48993,-0.13122,6.198,0.00044848,0.00041269,1.6669e-07,0,0,0,0.3,2.1951e-15,-0.17483
0,0,0,0,302.98,-311.01,-8.027,12.58,-5.7618,1.2077,0,-0.00036163,7.3191e-06,0,0,0,0.3,0,-0.034106
0,0,0,0,326.4,-315.64,10.767,21.607,-15.651,-5.1981,11.526,0,1.9881e-05,0,0,0,0.3,0,0.47178
