NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure Air,Pressure Surface,Wind Speed,Ts
544.59,-64.421,24.683,-26.518,13.494,0.1065,5.639,45.9,418.49,640.85,2.686,0.65464
65.1,-62.264,19.928,-16.339,0.18127,0.15013,4.415,52.27,437.62,598.1,2.293,-0.2981
0,-71.677,13.492,-8.6021,-1.8841,NaN,3.174,57.16,438.55,556.61,1.641,-1.2824
0,-74.717,36.892,-29.296,-1.8935,NaN,4.137,44.66,366.69,550.49,3.59,-1.4332
0,-78.345,3.007,-1.2064,-2.1593,NaN,2.059,62.44,442.58,515.62,0.372,-2.3211
0,-78.541,22.332,-14.978,-2.0082,NaN,1.917,52.18,366.13,497.59,2.566,-2.8012
0,-79.521,19.976,-9.5189,-1.9483,NaN,1.019,60.77,399.81,483.2,2.571,-3.1959
0,-81.482,19.047,-5.5817,-1.9187,NaN,1.49,58.63,399,462.95,1.966,-3.7691
0,-82.561,26.652,-11.944,-1.9141,NaN,1.143,51.6,342.52,444.07,2.649,-4.3237
0,-81.973,14.777,-4.6986,-2.0281,NaN,0.922,53,346.26,423.62,1.368,-4.949
0,-85.895,33.279,-19.567,-2.0363,NaN,2.71,27.22,202.09,403.87,2.184,-5.5787
0,-86.875,52.527,-40.625,-2.115,0.028832,1.86,22.09,154.37,398.36,3.75,-5.7594
0,-86.091,40.467,-23.709,-1.9558,NaN,1.673,26.65,183.76,379.5,2.728,-6.3949
13.102,-85.208,59.17,-41.059,-1.5232,0.30234,2.002,20.88,147.4,384.15,3.906,-6.2356
135.6,-92.661,39.704,-50.567,0.90487,0.4063,3.12,22.18,169.52,491.16,3.541,-2.9764
382.2,-94.916,27.394,-50.985,7.4387,0.20886,4.157,24.74,203.42,579.79,3.051,-0.72477
613.1,-88.934,21.013,-46.254,14.075,0.15469,5.074,20.53,179.98,621.59,2.359,0.23243
802.3,-83.443,35.365,-72.016,19.245,0.14376,4.95,23.82,207.02,615.89,3.967,0.10538
954.4,-83.836,39.287,-79.828,23.415,0.13236,5.354,26.17,233.93,636.97,4.461,0.57036
1039.2,-79.031,46.194,-88.711,25.887,0.12599,5.739,25.98,238.52,641.83,4.954,0.6757
1051,-74.521,37.407,-72.68,26.552,0.1174,5.882,26.56,246.27,650.65,4.048,0.86502
1024.1,-72.56,36.878,-53.488,26.374,0.11102,5.883,37.37,346.53,649.67,3.974,0.844
914.6,-73.736,29.335,-44.803,23.284,0.10858,5.826,37.93,350.34,656.58,3.295,0.99101
743.3,-72.167,26.295,-36.677,18.64,0.11406,6.247,38.7,368,663.55,2.795,1.1378
516.82,-71.285,24.138,-27.954,12.461,0.11367,5.093,47.6,417.84,636,2.886,0.54927
30.001,-72.462,23.921,-16.422,-0.98625,0.20653,3.524,57.39,451.33,575.28,2.984,-0.83175
0,-76.089,31.116,-19.623,-1.8222,NaN,3.523,53.7,422.28,551.36,3.424,-1.4116
0,-82.169,23.157,-17.857,-2.1684,NaN,4.029,40.79,332.39,526.49,2.072,-2.0386
0,-89.915,9.5832,-3.9325,-2.3771,NaN,1.571,61.3,419.6,495.17,1.172,-2.8669
0,-96.975,43.781,-45.914,-2.7958,NaN,3.992,17.12,139.14,469.11,3.134,-3.5923
0,-100.41,53.546,-54.035,-2.8463,NaN,4.26,12.46,103.19,452.31,3.486,-4.0793
0,-97.367,90.697,-74.059,-2.2774,NaN,4.457,15.53,130.4,435.95,5.459,-4.5689
0,-96.19,89.94,-81.189,-2.4666,NaN,4.745,9.13,78.223,431.57,5.175,-4.7028
0,-94.131,91.157,-78.72,-2.3046,NaN,4.887,8.84,76.493,425.78,5.076,-4.8818
0,-91.68,105.73,-78.342,-1.8136,NaN,4.417,14.13,118.32,414.37,5.96,-5.2408
0,-92.955,77.86,-65.754,-2.2807,NaN,3.975,9.54,77.445,407.35,4.489,-5.4659
0,-90.307,79.092,-59.171,-1.9856,NaN,4.278,10.39,86.158,397.67,4.278,-5.7821
11.358,-89.033,60.97,-46.9,-1.7943,0.26628,3.321,10.65,82.563,385.49,3.487,-6.1901
131.03,-99.328,48.396,-61.667,0.51991,0.38281,4.667,10.53,89.728,491.96,3.453,-2.9545
381.5,-102.66,44.616,-81.522,6.8248,0.18899,5.884,10.76,99.783,587.07,3.768,-0.55386
615.3,-97.955,35.163,-71.966,13.556,0.14802,5.578,16.12,146.35,614,3.466,0.062995
805.3,-92.366,59.41,-109.57,18.697,0.14147,6.49,15.89,153.65,625.41,5.231,0.31703
960,-91.19,43.323,-86.63,23.287,0.12648,5.785,22.51,207.32,637.94,4.531,0.59144
1040.8,-90.209,49.498,-116.73,24.92,0.12309,6.411,12.82,123.29,655.59,4.939,0.97003
1044.1,-82.267,50.25,-104.61,25.601,0.12016,6.166,18.93,179,645.74,5.048,0.75989
1032.5,-78.933,39.777,-76.459,25.865,0.11297,6.309,23.79,227.19,654.6,4.029,0.94903
920.4,-79.717,31.854,-49.111,23.229,0.10986,6.144,34.14,322.34,654.6,3.329,0.94903
757.1,-80.208,46.816,-87.99,17.933,0.11554,6.192,23.18,219.58,644.76,4.661,0.73885
539.59,-83.149,31.839,-52.171,12.302,0.12532,6.59,19.96,194.34,623.49,2.738,0.27474
19.387,-75.109,27.051,-28.005,-1.5988,0.22699,4.478,39.35,330.91,567.22,2.669,-1.0246
0,-79.816,43.522,-37.893,-2.0928,NaN,5.475,34.3,309.19,554.86,3.474,-1.3255
0,-85.895,17.721,-13.766,-2.3115,NaN,4.277,36.52,302.82,515.62,1.457,-2.3211
0,-88.15,11.321,-8.267,-2.4005,NaN,2.892,40.67,305.87,487.16,1.027,-3.0861
0,-96.779,20.277,-22.634,-2.7966,NaN,4.887,10.47,90.597,475.33,1.325,-3.4159
0,-98.152,36.052,-29.44,-2.5823,NaN,5.338,15.09,134.74,453.06,2.083,-4.0571
0,-96.19,65.577,-53.798,-2.3812,NaN,6.286,11.55,110.12,457.6,3.487,-3.9241
0,-95.014,66.901,-61.285,-2.5219,NaN,5.19,11.16,98.628,451.55,3.911,-4.1015
0,-92.661,81.398,-63.384,-2.1058,NaN,5.555,13.33,120.83,441.85,4.447,-4.3905
0,-93.249,72.524,-61.792,-2.3278,NaN,5.704,9.17,83.985,441.11,3.897,-4.4128
0,-89.817,56.851,-40.395,-2.0695,NaN,5.554,11.26,102.06,417.2,2.887,-5.1509
0,-89.719,49.199,-37.58,-2.2032,NaN,5.533,7.317,66.224,410.85,2.456,-5.3533
9.413,-86.189,20.056,-13.535,-1.9819,0.41787,2.752,16.59,123.54,379.5,1.191,-6.3949
107.7,-93.935,34.353,-42.583,0.15611,0.45468,2.673,21.39,158.39,473.77,3.041,-3.46
349.7,-98.544,17.728,-36.91,6.5439,0.22306,4.381,18.58,155.19,585.24,1.933,-0.59656
587.4,-94.524,14.158,-30.381,13.446,0.15821,5.538,21.17,191.67,636,1.54,0.54927
782.8,-89.621,24.677,-48.79,18.874,0.14072,7.633,16.13,168.68,677.65,2.159,1.4306
945.2,-86.679,39.365,-81.888,23.019,0.12319,7.464,12.44,128.6,667.56,3.422,1.2216
1046.9,-82.855,36.482,-59.148,26.556,0.10978,8.64,18.68,209.18,684.78,2.801,1.5767
960.1,-83.738,45.592,-99.254,23.208,0.10438,7.428,11.98,123.54,673.6,4.064,1.3471
681.1,-71.873,41.206,-69.781,16.38,0.11384,8.26,14.88,162.39,663.55,3.136,1.1378
449.56,-48.046,53.916,-93.965,10.197,0.12656,7.931,12.09,129.02,646.72,4.088,0.78093
310.37,-49.615,47.317,-75.662,6.5562,0.12989,7.914,11.99,127.81,628.28,3.405,0.38043
158.37,-54.126,24.151,-33.971,2.6637,0.13506,7.079,18.32,184.46,605.55,1.817,-0.128
40.61,-80.306,43.278,-60.338,-1.6011,0.20776,6.937,12.13,120.95,573.48,3.003,-0.87458
0,-81.973,61.257,-65.167,-2.4227,NaN,6.306,18.97,181.12,537.54,4.118,-1.757
0,-91.484,39.378,-43.389,-2.6939,NaN,5.739,14.16,130,508.19,2.584,-2.5172
0,-92.759,45.558,-46.738,-2.65,NaN,6.716,8.99,88.292,495.98,2.582,-2.845
0,-87.856,52.066,-38.627,-2.0993,NaN,5.005,22.56,196.82,465.25,3.241,-3.7028
0,-86.483,68.92,-57.991,-2.1314,NaN,6.083,12.96,121.85,464.48,3.812,-3.7249
0,-47.066,68.075,-61.373,-1.1387,NaN,6.777,12.96,127.82,491.96,3.796,-2.9545
0,-66.48,81.053,-76.304,-1.7414,NaN,7.08,10.28,103.51,493.56,4.406,-2.9107
0,-87.856,74.242,-52.85,-1.8749,NaN,5.84,16.2,149.77,447.06,4.004,-4.2348
0,-71.775,43.862,-33.016,-1.7188,NaN,5.655,10.79,98.487,426.5,2.267,-4.8594
0,-56.871,29.744,-18.191,-1.2784,NaN,3.642,24.5,194.28,417.2,1.838,-5.1509
0,-55.596,22.234,-11.327,-1.2607,NaN,3.541,31.62,248.97,426.5,1.437,-4.8594
53.59,-31.965,24.136,-22.077,0.66811,0.17363,4.948,20.02,173.97,483.2,1.608,-3.1959
168.07,-47.654,15.245,-20.804,3.2401,0.20572,4.544,27.04,228.44,557.49,1.424,-1.2609
212.78,-88.444,30.038,-47.796,3.0065,0.21944,5.436,18.16,163.26,576.18,2.607,-0.81034
556.5,-90.405,17.199,-27.689,12.852,0.15541,6.494,23.65,228.75,632.13,1.546,0.46489
568.5,-66.382,31.07,-50.63,13.613,0.14085,8.4,20.2,222.55,684.78,2.467,1.5767
626.9,-43.634,46.474,-96.809,15.034,0.13124,8.06,10.39,111.86,680.7,3.833,1.4933
1003.9,-34.613,43.389,-93.444,25.931,0.14816,7.244,13.72,139.71,671.58,3.957,1.3052
868.4,-63.343,41.942,-76.906,21.724,0.1075,8.16,18.07,195.87,689.91,3.506,1.6809
1011,-70.5,46.436,-87.353,25.377,0.10847,8.7,11.58,130.2,685.81,3.541,1.5975
450.79,-50.301,42.849,-75.607,10.374,0.11731,7.798,16.54,174.92,663.55,3.485,1.1378
798,-54.91,42.486,-58.408,20.513,0.11432,7.57,26.31,273.96,653.61,3.465,0.92804
498.17,-59.126,50.005,-98.155,11.027,0.11984,7.648,9.04,94.633,649.67,3.983,0.844
47.622,-31.671,36.814,-45.813,0.19611,0.13383,6.693,25.78,252.79,605.55,2.925,-0.128
0,-54.91,31.515,-22.918,-1.3065,NaN,6.425,36.02,346.74,569.9,2.313,-0.96029
0,-67.657,15.663,-10.823,-1.772,NaN,3.357,49.12,381.77,532.42,1.618,-1.8869
0,-65.598,37.078,-35.515,-1.8064,NaN,5.78,23.55,216.82,527.34,2.576,-2.0169
0,-83.738,56.202,-59.612,-2.4584,NaN,6.713,11.95,117.34,515.62,3.371,-2.3211
0,-84.522,52.553,-50.712,-2.3324,NaN,5.922,13.73,127.66,487.96,3.17,-3.0641
0,-85.601,65.723,-62.035,-2.3107,NaN,5.267,14.27,126.79,471.44,4.054,-3.5261
0,-84.522,56.684,-52.66,-2.2708,NaN,4.422,13.72,114.92,447.8,3.563,-4.2125
0,-85.012,68.659,-57.792,-2.0916,NaN,5.352,11.21,100.19,441.11,3.818,-4.4128
0,-85.895,91.452,-74.561,-1.9466,NaN,5.05,12.5,109.4,435.22,5.154,-4.5912
0,-82.757,69.765,-53.151,-1.8659,NaN,4.681,13.51,115.23,421.47,3.909,-5.0163
0,-89.229,77.813,-62.288,-2.0791,NaN,3.785,11.44,91.637,403.18,4.503,-5.6013
9.119,-88.836,67.691,-52.352,-1.8161,0.37023,4.339,11.67,97.186,409.44,3.776,-5.3983
103.8,-92.072,28.269,-33.227,0.19096,0.45683,4.827,9.38,80.826,478.47,1.882,-3.3279
341.8,-93.935,28.706,-53.439,6.2945,0.21856,5.704,16.09,147.36,602.75,2.643,-0.19175
568.2,-87.268,43.178,-76.142,12.637,0.171,5.962,23.04,214.82,626.36,4.167,0.33817
758.8,-82.463,42.971,-77.236,18.113,0.15312,5.924,26.65,247.82,640.85,4.426,0.65464
919.7,-80.992,30.094,-69.96,22.535,0.12742,6.186,24.07,227.92,680.7,3.48,1.4933
1008.8,-78.247,22.603,-43.841,25.651,0.11275,6.349,36.48,349.34,703.38,2.789,1.9512
1053.8,-77.953,24.65,-64.785,26.395,0.10239,6.635,19.69,192.3,703.38,2.855,1.9512
1035.4,-72.363,20.698,-33.837,26.796,0.09255,6.633,40.75,397.93,708.61,2.453,2.055
916.8,-69.226,20.335,-25.29,23.77,0.090476,6.531,44.03,426.96,683.76,2.218,1.5558
795.59,-71.677,20.536,-21.149,20.404,0.092828,5.517,50.18,453.66,651.64,2.406,0.88603
539.54,-78.639,14.235,-9.5128,13.135,0.10286,5.112,57.61,506.38,634.06,1.678,0.50709
21.803,-82.365,20.678,-16.176,-1.5814,0.21032,3.606,52.71,416.93,567.22,2.424,-1.0246
0,-88.64,41.579,-45.269,-2.6046,NaN,3.686,35.06,278.89,531.57,4.035,-1.9086
0,-89.719,39.268,-40.279,-2.5594,NaN,2.892,35.81,269.31,504.09,3.864,-2.6263
0,-78.541,28.589,-13.862,-1.8002,NaN,2.347,54.12,391.56,495.98,2.99,-2.845
0,-72.363,23.407,-10.449,-1.6758,NaN,1.755,57.66,399.92,488.76,2.649,-3.0422
0,-70.795,16.092,-9.1186,-1.8004,NaN,1.572,49.11,336.18,462.18,1.63,-3.7912
0,-81.09,39.104,-34.505,-2.1578,NaN,2.305,29.48,212.65,449.3,3.284,-4.1681
0,-81.777,20.034,-14.397,-2.1479,NaN,0.963,38.01,249.06,424.34,1.85,-4.9266
0,-81.188,19.509,-10.345,-2.0318,NaN,-0.055,45.45,276.68,400.42,1.883,-5.6916
0,-78.541,39.128,-29.505,-1.9441,NaN,0.555,32.53,206.98,401.11,3.423,-5.669
0,-79.129,38.421,-17.916,-1.6538,NaN,0.088,44.43,273.3,390.87,3.432,-6.0085
0,-78.737,53.416,-40.099,-1.8455,NaN,-0.215,31.4,188.94,380.16,4.723,-6.3721
15.022,-77.56,33.387,-24.401,-1.5107,0.2743,-0.62,33.9,198.06,376.2,3.085,-6.5089
89.33,-83.934,61.182,-85.47,-0.53294,0.47236,0.232,19.64,122.08,422.9,6.399,-4.9714
371.6,-70.304,25.581,-99.608,6.4112,0.20919,0.944,20.92,136.89,544.42,5.505,-1.5842
596.2,-75.991,16.622,-65.306,13.302,0.15505,1.068,47.63,314.47,585.24,5.432,-0.59656
782.1,-74.226,15.713,-49.564,19.014,0.14897,1.819,53.06,369.7,610.23,4.641,-0.02184
978.8,-67.559,16.462,-55.973,24.591,0.13534,2.61,45.3,333.94,633.1,4.214,0.48599
1014.7,-60.891,24.008,-78.998,25.356,0.13251,2.365,49.91,361.57,629.24,6.647,0.40155
1003,-47.262,13.537,-54.262,25.813,0.14237,2.448,50.13,365.31,645.74,4.358,0.75989
1029.5,-62.754,16.483,-42.348,26.543,0.11955,2.855,50.79,380.97,633.1,3.783,0.48599
964.9,-76.482,26.72,-70.127,23.837,0.11396,2.815,40.35,301.81,610.23,5.121,-0.02184
64.17,-76.874,23.526,-55.416,-1.258,0.14486,2.47,41.67,304.14,590.73,4.355,-0.46853
61.37,-78.737,27.478,-39.806,-0.83769,0.18042,2.082,43.3,307.42,537.54,3.896,-1.757
29.486,-65.99,28.549,-20.617,-0.806,0.18995,1.408,63.48,429.48,529.87,4.625,-1.9519
0,-75.207,22.947,-23.334,-2.1325,NaN,1.674,45.61,314.51,500.02,2.833,-2.7356
0,-77.462,62.448,-57.691,-2.051,NaN,2.284,33.27,239.63,466.79,5.72,-3.6586
0,-80.306,53.869,-53.21,-2.2468,NaN,1.818,29.14,203.02,448.55,4.881,-4.1903
0,-79.619,54.774,-58.636,-2.355,NaN,2.183,17.74,126.86,431.57,4.334,-4.7028
0,-79.227,45.905,-38.172,-2.0168,NaN,1.649,24.29,167.2,409.44,3.549,-5.3983
0,-77.953,39.836,-38.251,-2.1543,NaN,1.633,15.75,108.29,399.73,2.956,-5.7142
0,-76.384,31.034,-24.495,-1.9703,NaN,0.333,26.05,163.11,380.82,2.534,-6.3494
0,-75.795,36,-31.173,-2.002,NaN,0.841,17.48,113.54,376.2,2.673,-6.5089
0,-77.168,31.374,-26.803,-2.0479,NaN,0.295,20.94,130.75,373.58,2.486,-6.6001
0,-73.344,24.29,-16.177,-1.8401,NaN,-0.785,30.23,174.5,353.72,2.033,-7.3107
0,-73.442,19.166,-12.259,-1.8769,NaN,-0.805,29.46,169.81,347.48,1.554,-7.5411
31.09,-60.793,27.639,-20,-0.6224,0.24685,-0.907,33.04,189.03,366.44,2.539,-6.8516
155.56,-36.084,29.279,-43.195,2.9778,0.25782,-0.091,28.29,171.77,438.89,3.642,-4.4796
475.8,-40.986,6.1074,-33.197,11.502,0.21795,0.378,42.04,264.08,569.01,2.452,-0.98173
420.23,-26.474,4.718,-36.054,10.224,0.13462,0.093,52.33,322.01,579.79,3.15,-0.72477
212.11,-20.297,7.1239,-31.286,4.7294,0.13951,-0.048,59.37,361.61,561.9,3.518,-1.1534
146.9,-16.669,7.5238,-28.488,3.0824,0.15672,-0.27,65.78,394.24,555.73,3.973,-1.304
121.05,-15.689,7.2634,-27.503,2.4013,0.16344,-0.495,67.08,395.5,548.75,4.042,-1.4763
34.04,-10.296,4.2559,-15.766,0.34512,0.20393,-1.393,80.5,444.45,529.87,4.157,-1.9519
26.11,-10.198,6.8816,-19.26,0.099689,0.45491,-1.37,73.38,405.83,515.62,3.951,-2.3211
45.7,-9.7073,9.644,-14.571,0.87636,0.6686,-1.819,72.25,386.6,479.25,3.542,-3.3059
26.41,-7.4521,13.708,-19.777,0.36361,0.69291,-2.733,76.07,380.44,455.33,5.948,-3.9905
12.97,-7.0598,10.498,-9.5271,0.19411,0.69295,-2.187,77.21,402.08,462.18,3.57,-3.7912
8.72,-16.963,16.671,-16.925,-0.23971,0.67751,-2.041,66.17,348.32,444.07,3.981,-4.3237
0,-31.475,22.433,-12.279,-0.60146,NaN,-1.961,64.7,342.6,415.78,3.779,-5.1959
0,-35.888,26.204,-11.266,-0.591,NaN,-1.899,63.42,337.36,403.18,3.855,-5.6013
0,-33.73,22.757,-10.487,-0.60537,NaN,-1.678,59.29,320.56,398.36,3.036,-5.7594
0,-65.107,30.083,-9.0035,-1.242,NaN,-1.881,53.62,285.61,353.09,3.005,-7.3337
0,-56.479,32.377,-10.295,-0.97031,NaN,-2.206,55.65,289.39,355.6,3.502,-7.2416
0,-57.165,31.106,-7.5523,-0.94816,NaN,-2.212,54.12,281.31,338.28,2.986,-7.8878
0,-63.343,30.291,-8.5103,-1.1724,NaN,-2.348,47.04,242.07,316.36,2.58,-8.7491
0,-67.951,44.816,-20.78,-1.2388,NaN,-1.698,35.69,192.68,322.76,3.598,-8.4921
0,-65.009,34.356,-11.801,-1.1976,NaN,-2.022,35.46,186.92,294.97,2.46,-9.6424
0,-64.813,32.791,-10.714,-1.2056,NaN,-2.588,40.55,204.99,298.27,2.587,-9.5007
0,-65.696,16.465,0.53111,-1.3738,NaN,-3.668,65.61,306.05,298.27,1.538,-9.5007
1.95,-68.147,68.666,-29.288,-0.75656,0.90176,-1.272,41.06,228.72,342.55,5.795,-7.7258
10.53,-64.127,56.331,-26.938,-0.68278,0.77044,-1.474,42.22,231.72,349.96,5.131,-7.4488
24.26,-64.029,30.394,-14.202,-0.66511,0.76939,-0.861,43.83,251.61,367.08,2.77,-6.8287
179.2,-84.228,13.226,-30.228,2.1995,0.73393,0.969,39.53,259.14,531.57,2.499,-1.9086
421.7,-85.503,4.9708,-22.469,8.9904,0.49857,2.96,40.02,302.43,659.56,1.417,1.0539
316.3,-61.774,3.5174,-24.746,6.5813,0.26918,2.694,50.3,373.01,686.83,1.776,1.6184
253.96,-28.043,5.8527,-16.456,6.0739,0.21375,2.244,59.12,424.61,632.13,1.786,0.46489
62.17,-7.4521,6.3096,-15.405,1.287,0.40621,0.274,71.84,447.89,570.8,2.823,-0.93886
272.4,-16.277,5.8104,-22.118,6.7651,0.45995,-0.56,73.21,429.6,553.98,4.005,-1.347
801,-41.869,2.8053,-20.462,20.917,0.24219,2.611,62.34,459.58,697.14,1.94,1.8266
214.9,-57.067,5.5394,-7.9359,4.3848,0.35076,1.783,67.62,469.94,596.25,1.415,-0.34068
93.47,-29.808,4.4471,-2.3825,1.8541,0.32852,1.31,76.7,515.28,567.22,1.033,-1.0246
12.34,-71.285,14.954,-5.3363,-1.3915,0.55371,0.743,75.24,485.26,526.49,2.915,-2.0386
0,-49.615,4.814,2.2053,-1.2016,NaN,-0.032,91.3,556.73,510.66,1.078,-2.4518
0,-73.736,11.283,5.1321,-1.617,NaN,-0.823,89.1,512.9,450.05,1.839,-4.1459
0,-75.599,4.3623,3.6351,-1.907,NaN,-1.515,99,541.72,437.42,0.785,-4.5242
0,-72.462,8.0321,5.0857,-1.6741,NaN,-1.191,93,521.13,415.07,1.08,-5.2183
0,-70.01,17.941,-1.2585,-1.5043,NaN,-0.474,63.46,374.73,390.87,1.756,-6.0085
0,-68.539,29.147,-3.3752,-1.2065,NaN,-1.107,64.17,361.8,386.16,3.121,-6.1674
0,-67.363,32.084,-1.6143,-1.0407,NaN,-1.008,63.97,363.3,374.89,3.136,-6.5545
0,-65.892,26.377,-1.1887,-1.1482,NaN,-1.088,62.87,354.96,365.79,2.472,-6.8745
0,-66.284,35.458,-5.5719,-1.0268,NaN,-1.091,56.72,320.17,359.4,3.199,-7.1038
0,-69.226,28.651,-5.2385,-1.2924,NaN,-1.904,57.15,303.89,346.86,2.746,-7.5641
0,-70.108,33.456,-6.9645,-1.2304,NaN,-1.597,50.28,273.47,330.45,2.753,-8.1895
6.38,-70.598,35.607,-14.253,-1.2092,0.64177,-0.763,35.63,206,329.85,2.592,-8.2127
317.4,-79.227,23.771,-21.819,6.7738,0.40883,0.191,30.67,190.07,406.65,2.269,-5.4885
480.4,-88.934,16.936,-33.472,10.577,0.36673,2.781,36.98,275.93,574.38,2.526,-0.85316
657.6,-90.699,7.4464,-17.389,15.712,0.29442,4.094,36.4,297.97,637.94,1.152,0.59144
834,-80.502,21.965,-50.362,20.455,0.24182,3.995,37.46,304.52,635.03,3.432,0.52818
879.6,-68.834,24.226,-53.813,22.037,0.23917,4.056,35.02,285.91,627.32,3.55,0.3593
634.6,-35.79,12.288,-20.29,16.667,0.18735,5.15,42.93,378.34,659.56,1.625,1.0539
222.34,-15.885,19.06,-20.967,5.7702,0.2096,3.402,57.45,447.93,607.42,2.961,-0.085519
170.92,-10.1,20.582,-25.54,4.3968,0.20797,2.507,60.3,441.27,592.57,3.802,-0.42589
222.24,-21.081,13.179,-15.622,5.6057,0.20458,2.816,59.71,446.65,599.03,2.309,-0.27682
177.76,-13.237,15.387,-14.15,4.676,0.1942,2.471,65.3,476.64,589.81,2.816,-0.48986
106.14,-21.768,11.995,-13.474,2.3384,0.29334,1.982,62.44,440.15,573.48,2.276,-0.87458
24.7,-28.73,6.9929,-2.64,0.0091162,0.27502,1.598,76.35,523.63,565.45,1.422,-1.0676
0,-48.144,13.639,-7.4709,-1.1841,NaN,1.269,69.36,464.6,534.97,2.391,-1.8219
0,-77.56,18.58,-4.8188,-1.7997,NaN,0.946,67.95,444.7,487.96,2.509,-3.0641
0,-77.854,9.1815,1.5417,-1.8938,NaN,-0.072,78.31,476.14,447.06,1.194,-4.2348
0,-86.679,17.507,-9.129,-2.2089,NaN,-0.316,50.89,303.98,412.25,1.899,-5.3083
0,-90.601,29.829,-24.393,-2.4025,NaN,0.926,19.31,126.19,377.52,2.186,-6.4633
0,-87.17,30.201,-22.82,-2.2508,NaN,-0.01,21.69,132.47,357.5,2.284,-7.1727
0,-86.679,32.302,-21.366,-2.1367,NaN,-1.107,29.14,164.3,344.39,2.672,-7.6565
0,-85.993,30.874,-19.411,-2.1025,NaN,-1.58,28.08,152.92,328.07,2.496,-8.2825
0,-87.17,48.027,-34.962,-2.0905,NaN,-1.758,24.32,130.72,328.07,3.99,-8.2825
0,-84.032,52.367,-33.392,-1.8352,0.02789,-2.533,30.35,154.05,317.51,4.601,-8.7023
0,-81.384,33.464,-16.738,-1.824,NaN,-1.19,25.01,140.16,306.08,2.272,-9.1711
7.54,-79.717,36.689,-19.119,-1.5405,0.57377,-0.09,18.54,112.58,307.78,2.206,-9.1006
404.9,-84.816,26.46,-22.157,9.1508,0.27268,-0.659,22.91,133.47,358.76,2.215,-7.1267
585.6,-99.426,10.601,-43.928,12.775,0.2473,0.239,30.34,188.68,536.68,2.843,-1.7787
762.1,-97.759,10.112,-37.744,17.961,0.20031,2.534,26.76,196.2,606.48,2.072,-0.10676
894,-93.543,9.2667,-33.126,21.908,0.16292,3.327,32.41,251.36,642.8,1.906,0.69676
958.1,-86.385,15.204,-37.725,23.955,0.14226,5.298,25.2,224.39,660.56,1.948,1.0749
955,-78.541,19.236,-36.607,24.235,0.13653,5.562,29.85,270.71,647.7,2.187,0.80196
889.5,-71.089,25.78,-34.878,22.83,0.13557,5.945,38.92,362.45,649.67,2.735,0.844
98.24,-58.146,24.051,-19.218,1.2674,0.19211,5.092,47.54,417.28,597.18,2.406,-0.31939
117.23,-49.419,27.229,-20.987,2.089,0.20683,5.07,47.87,419.54,594.41,2.703,-0.38328
84.74,-60.401,28.461,-17,1.0099,0.23451,4.77,52.65,451.88,585.24,2.871,-0.59656
183.25,-64.225,18.328,-8.8253,3.6257,0.27968,5.092,55.84,490.14,598.1,1.841,-0.2981
31.47,-64.617,11.878,-4.4081,-0.72434,0.26933,3.1,63.43,484.11,553.11,1.439,-1.3686
0,-69.814,16.501,-3.8565,-1.6127,NaN,2.123,67.81,482.84,523.97,2.112,-2.1037
0,-69.814,19.748,-3.4944,-1.5109,NaN,2.954,62.33,470.83,510.66,1.976,-2.4518
0,-73.148,13.624,-1.3496,-1.7172,NaN,1.715,68.09,470.91,490.36,1.563,-2.9983
0,-79.325,17.46,-8.0594,-1.9725,NaN,2.445,46.33,337.55,459.13,1.493,-3.8798
0,-79.031,32.854,-21.978,-1.9226,NaN,2.88,32.58,244.81,444.82,2.475,-4.3015
0,-74.619,53.91,-38.393,-1.6673,NaN,4.724,22.55,192.92,453.06,3.324,-4.0571
0,-75.011,56.004,-37.307,-1.5886,NaN,4.77,24.79,212.76,455.33,3.464,-3.9905
0,-78.345,74.461,-53.644,-1.6228,NaN,4.925,21.72,188.44,455.33,4.527,-3.9905
0,-75.991,50.512,-25.574,-1.4402,NaN,3.297,30.95,239.53,417.2,3.242,-5.1509
0,-76.776,49.535,-24.135,-1.4493,NaN,3.344,29.65,230.23,408.05,3.057,-5.4434
0,-79.521,44.207,-23.136,-1.6488,NaN,3.628,27.37,216.83,411.55,2.676,-5.3308
6.918,-81.188,37.585,-20.07,-1.601,0.47867,3.422,23.27,181.69,390.87,2.161,-6.0085
255.18,-78.541,48.891,-20.358,5.7878,0.16059,3.257,32.1,247.73,401.8,2.976,-5.6464
634.8,-92.857,26.541,-49.443,14.642,0.17483,4.224,32.49,268.4,605.55,3.303,-0.128
808.5,-97.661,27.285,-59.092,19.155,0.15252,5.825,16.78,154.98,634.06,2.778,0.50709
916.1,-89.229,30.814,-70.827,22.197,0.14543,5.681,16.53,151.15,637.94,3.277,0.59144
972.1,-85.012,41.865,-80.207,23.943,0.14125,6.35,19.23,184.16,639.88,3.964,0.63358
960.2,-83.149,49.276,-90.185,23.587,0.14114,6.393,21.49,206.42,641.83,4.665,0.6757
874.1,-81.777,29.688,-53.171,21.689,0.14136,7.043,20.48,205.7,656.58,2.656,0.99101
737,-73.932,31.49,-40.933,18.439,0.14994,7.344,30.13,308.93,654.6,2.667,0.94903
567.6,-70.991,27.359,-30.964,13.907,0.16762,6.837,35.53,351.86,641.83,2.405,0.6757
