NET SW,NET LW,EH,EE,melt [cm ice eq. day],hourly albedo,TEMP,RH,Pressure,Wind Speed
262.25,-70.35,5.6261,-38.123,4.4966,0.30008,0.9295,55.695,364.07,2.99
519.1,-81,20.511,-35.653,11.931,0.28567,3.133,51.95,397.42,3.233
690.6,-108.5,31.056,-31.367,16.412,0.18929,5.4605,43.825,394.66,2.808
862.1,-136,37.597,-28.756,20.732,0.1176,7.788,35.7,377.3,2.383
859.9,-149.45,67.955,-48.172,20.6,0.11941,8.539,33.59,373.58,3.9295
857.7,-162.9,103,-68.615,20.57,0.12121,9.29,31.48,368.33,5.476
758.3,-153.95,101.02,-66.47,18.023,0.12573,9.495,30.855,366.03,5.255
658.9,-145,98.849,-64.309,15.471,0.13154,9.7,30.23,363.59,5.034
342.83,-133.5,115.35,-68.15,7.2366,0.13732,9.18,34.3,398.36,6.207
33.559,-98.4,65.674,-41.801,-1.1557,0.15617,7.38,41.52,426.76,4.394
33.559,-98.4,65.674,-41.801,-1.1557,0.15617,7.38,41.52,426.76,4.394
0,-74.4,8.8184,-9.5262,-2.1188,NaN,4.096,53.39,437.11,1.061
0,-74.4,8.8184,-9.5262,-2.1188,NaN,4.096,53.39,437.11,1.061
0,-70.8,9.8974,-12.701,-2.0763,NaN,2.821,62.63,468.65,1.728
0,-69,7.6391,-14.401,-2.1372,NaN,1.87,67.55,472.38,2.012
0,-67.3,6.8287,-15.105,-2.132,NaN,1.619,68.46,470.23,2.078
0,-66.1,4.0155,-14.571,-2.1624,NaN,1.073,69.34,457.97,1.844
0,-64.9,4.5547,-18.344,-2.2198,NaN,0.925,71.1,464.62,2.427
0,-63.9,1.7666,-15.059,-2.1776,NaN,0.439,73.54,464,1.984
0,-63.8,2.4504,-21.906,-2.3486,NaN,0.446,71.99,454.45,2.71
0,-64.6,6.123,-27.461,-2.4243,NaN,0.93,68.415,447.23,3.2475
0,-65.4,10.85,-33.641,-2.4878,NaN,1.414,64.84,438.87,3.785
4.677,-67.45,12.528,-37.768,-2.4828,0.36255,1.548,62.59,427.73,3.991
14.479,-69.5,14.318,-42.188,-2.3383,0.20576,1.682,60.34,416.33,4.197
317.59,-92.1,26.944,-29.603,6.286,0.11992,4.6025,48.605,412.31,2.8855
620.7,-114.7,24.031,-18.556,14.429,0.1177,7.523,36.87,382.68,1.574
742.3,-142.1,42.339,-26.701,17.373,0.13586,8.87,34.39,391.14,2.352
848.8,-157.9,82.409,-45.741,20.524,0.11767,9.75,33.01,398.36,4.166
844.3,-156.85,123.8,-69.805,20.916,0.12144,10.32,30.505,382.44,5.915
839.8,-155.8,169.21,-97.495,21.318,0.12521,10.89,28,364.63,7.664
725.1,-150.45,194.99,-118.75,18.361,0.12964,10.735,27.495,354.38,8.962
610.4,-145.1,219.94,-141.29,15.345,0.13566,10.58,26.99,344.3,10.26
335.59,-127.8,198.12,-128.73,7.8192,0.14083,9.65,30.44,364.89,10.13
34.951,-97.6,145.57,-105.2,-0.62865,0.1402,8.12,35.2,380.52,8.84
13.955,-88.1,97.483,-81.309,-1.6353,0.21024,7.3,36.36,371.68,6.58
0,-83,52.75,-45.85,-2.1467,NaN,6.687,39.03,382.55,3.887
0,-78.3,16.785,-15.934,-2.1848,NaN,5.475,45.11,406.64,1.51
0,-78.3,16.785,-15.934,-2.1848,NaN,5.475,45.11,406.64,1.51
0,-71.2,16.947,-27.11,-2.2952,NaN,2.719,59.21,439.87,3.068
0,-71.2,16.947,-27.11,-2.2952,NaN,2.719,59.21,439.87,3.068
0,-70.5,18.207,-28.861,-2.2893,NaN,2.646,60.35,446.02,3.388
0,-69.2,13.672,-26.419,-2.3117,NaN,2.343,59.86,432.97,2.874
0,-69.2,14.288,-30.685,-2.4146,NaN,2.354,56.96,412.32,2.991
0,-69.2,14.909,-35.204,-2.5246,NaN,2.365,54.06,391.63,3.108
0,-70.1,14.523,-40.552,-2.7118,NaN,2.19,51.83,370.82,3.27
0,-69.9,15.465,-48.384,-2.9005,NaN,2.099,49.66,353,3.632
3.9315,-70.65,16.192,-52.057,-2.8938,0.42264,2.1685,47.175,337,3.6795
13.349,-71.4,16.933,-55.84,-2.7352,0.24282,2.238,44.69,320.84,3.727
297.19,-82.6,25.789,-48.435,5.4147,0.10133,4.13,37.28,305.95,3.075
614.8,-118.8,37.27,-36.6,14.011,0.12347,8.28,26.64,291.13,2.216
729.45,-137.7,74.523,-61.535,17.059,0.12136,9.535,25.33,301.3,3.848
844.1,-156.6,120.09,-84.965,20.385,0.11981,10.79,24.02,310.73,5.48
869.4,-154.9,199.49,-141.06,21.804,0.12359,11.4,21.83,294.07,8.62
834.6,-157.6,215.39,-142.23,21.162,0.12607,11.84,21.89,303.58,8.96
742.8,-153.4,220.86,-126.45,19.29,0.13021,11.8,24.97,345.38,9.22
598.5,-146.7,256.28,-143.58,15.924,0.13674,11.68,25.78,353.77,10.81
331.64,-133,180.3,-109.71,7.595,0.14261,11.24,25.67,342.15,7.903
31.522,-102.4,144.75,-95.937,-0.62232,0.15081,9.76,29.54,356.72,7.307
12.175,-91.7,106.17,-70.43,-1.235,0.22105,8.78,33.79,381.98,5.956
0,-85.3,71.613,-44.59,-1.644,NaN,7.801,39.7,419.95,4.52
0,-80.5,43.931,-27.008,-1.7935,NaN,7.163,43.22,437.68,3.018
0,-75.6,19.184,-13.751,-1.9794,NaN,5.945,47.59,443.19,1.587
0,-73.9,27.286,-22.684,-1.9549,NaN,4.476,55.24,464.47,2.998
0,-72.5,21.863,-19.113,-1.9676,NaN,3.822,59.7,479.46,2.814
0,-71.5,24.765,-27.332,-2.0894,NaN,3.468,58.77,460.36,3.514
0,-71.8,22.552,-26.304,-2.1313,NaN,3.124,61.17,467.66,3.554
0,-70.7,17.134,-25.416,-2.2281,NaN,2.593,62.44,459.73,3.254
0,-70.4,16.553,-29.639,-2.3551,NaN,2.401,60.86,442.02,3.397
0,-70.7,18.316,-37.797,-2.544,NaN,2.596,54.38,400.47,3.477
0,-71.6,24.245,-52.143,-2.8068,NaN,2.777,50.44,376.26,4.302
0,-72.8,22.803,-52.378,-2.888,NaN,2.659,50.14,370.9,4.225
13.11,-74.6,21.038,-55.933,-2.719,0.22011,2.554,46.85,343.99,4.057
310.4,-97.8,31.494,-38.658,5.7954,0.12809,5.647,37.095,338.4,2.7465
607.7,-121,25.49,-22.449,13.815,0.12586,8.74,27.34,308.23,1.436
728.6,-152.9,30.046,-23.098,16.436,0.1408,10.75,22.16,285.9,1.376
835.5,-164.7,88.075,-65.121,19.571,0.1196,11.19,21.5,285.62,3.876
860.6,-168.1,154.72,-110.35,20.787,0.12363,11.56,21.07,286.85,6.593
824.3,-171.3,146.68,-92.488,19.95,0.12587,12.01,22.34,313.31,6.017
708.5,-163.85,158.42,-87.57,17.363,0.13003,12.095,24.695,348.28,6.4555
592.7,-156.4,170.31,-80.934,14.829,0.13575,12.18,27.05,383.64,6.894
330.34,-138,132.46,-51.604,7.7069,0.13952,11.51,32.05,434.89,5.675
39.224,-102.2,98.533,-45.248,-0.27339,0.15246,10,35.09,430.61,4.858
15.5,-89.7,76.13,-35.323,-0.942,0.23039,9.17,38.24,443.82,4.092
3.8505,-83,43.724,-25.193,-1.71,0.50265,8.049,39.85,428.71,2.6765
0,-76.3,17.738,-12.882,-2.0154,NaN,6.928,41.46,413.15,1.261
0,-69.8,22.973,-17.838,-1.8242,NaN,5.965,45.98,428.79,1.896
0,-69.5,26.396,-23.795,-1.8872,NaN,5.305,47.48,422.98,2.451
0,-70.6,22.616,-20.883,-1.9427,NaN,4.734,51.3,439.19,2.354
0,-68.1,19.25,-19.822,-1.9372,NaN,3.98,55.41,449.97,2.384
0,-66.3,21.974,-21.275,-1.8506,NaN,3.649,59.52,472.22,2.969
0,-67.2,18.65,-21.249,-1.969,NaN,3.339,59.47,461.62,2.755
0,-68.3,17.929,-22.926,-2.0677,NaN,3.031,60.42,458.89,2.919
0,-67.65,20.362,-29.497,-2.1661,NaN,2.9985,58.135,440.52,3.351
0,-67,22.738,-36.872,-2.2888,NaN,2.966,55.85,422.24,3.783
4.4625,-67,20.262,-32.518,-2.1099,0.37596,3.1155,54.27,414.66,3.2075
14.141,-67,17.435,-27.743,-1.7819,0.22387,3.265,52.69,406.86,2.632
284.89,-77.5,16.513,-18.767,5.7868,0.10073,4.493,48.74,410.3,1.811
547.79,-108.5,47.779,-30.028,12.893,0.12619,8.63,35.55,397.82,2.728
725.6,-131.6,107.6,-65.847,17.934,0.14333,10.19,29.44,365.9,5.203
833.4,-147.5,129.21,-69.162,21.043,0.11996,10.9,29.29,381.68,5.841
827.45,-153.9,147.06,-76.165,21.001,0.123,10.995,29.525,387.18,6.5905
821.5,-160.3,165.2,-82.723,20.979,0.12606,11.09,29.76,392.73,7.34
735.8,-159.6,185.54,-82.427,19.163,0.12923,11.58,29.99,408.83,7.896
537.9,-149.7,139.37,-48.117,13.525,0.13535,11.43,33.78,455.95,6.01
299.42,-132.8,153.75,-59.794,7.3507,0.13762,10.72,34.73,447.18,7.069
155.75,-111.45,117.36,-52.478,3.08,0.1417,9.57,37.14,442.81,6.043
12.084,-90.1,85.743,-45.247,-1.0584,0.23179,8.42,39.55,436.33,5.017
0,-84.1,72.169,-35.846,-1.3478,NaN,7.614,44.26,462.25,4.667
0,-78.9,23.304,-13.424,-1.947,NaN,6.647,47.09,460.29,1.725
0,-74.5,21.506,-20.943,-2.0857,NaN,3.735,58.61,467.83,2.833
0,-74.5,21.506,-20.943,-2.0857,NaN,3.735,58.61,467.83,2.833
0,-74.5,21.506,-20.943,-2.0857,NaN,3.735,58.61,467.83,2.833
0,-73,18.906,-24.213,-2.209,NaN,3.221,58.28,448.63,2.888
0,-73.2,27.094,-35.636,-2.3059,NaN,3.366,56.16,436.76,3.961
0,-74.9,20.007,-36.392,-2.5751,NaN,3.065,51.45,391.71,3.214
0,-74.9,17.628,-41.129,-2.7759,NaN,2.939,45.25,341.45,2.955
0,-72.1,12.104,-40.506,-2.8351,NaN,2.124,46.57,331.63,2.808
0,-70,13.157,-43.742,-2.8375,NaN,2.089,47.57,337.9,3.102
0,-71.2,18.167,-57.64,-3.122,NaN,2.26,45.75,328.96,3.958
13.602,-72,12.709,-45.275,-2.5661,0.21421,1.914,48.85,342.69,3.268
289.38,-82.1,24.405,-43.358,5.3126,0.10019,3.773,43.38,347.19,3.183
601.3,-119.5,22.145,-18.411,13.697,0.12245,8.57,29.65,330.45,1.271
712.75,-140.6,57.844,-41.291,16.607,0.12071,9.685,28.195,338.77,2.9375
824.2,-161.7,101.11,-62.963,19.765,0.11944,10.8,26.74,346.14,4.604
849.4,-159.7,181.93,-118.7,21.24,0.12433,11.23,24.22,322.61,7.971
816.5,-159,194.46,-104.19,21.094,0.12674,11.46,27.31,369.35,8.35
727.6,-164.6,139.66,-78.684,17.602,0.12967,11.87,25.03,347.81,5.79
588.1,-157.3,168.77,-93.216,14.284,0.13692,11.89,25.34,352.58,6.986
276.32,-137.9,154.93,-92.788,5.6579,0.1416,11.27,25.86,345.36,6.765
27.341,-103.9,112.31,-73.081,-1.053,0.16363,9.81,29.69,359.74,5.633
8.449,-93.6,80.555,-50.388,-1.5511,0.30231,9.06,33.67,387.89,4.374
0.409,-87.15,52.326,-36.025,-1.9871,0.88306,7.9715,36.895,394.83,3.2275
0,-80.7,29.146,-22.826,-2.0982,NaN,6.883,40.12,398.57,2.081
0,-78.35,27.149,-22.873,-2.0896,NaN,5.9105,44.64,414.73,2.257
0,-76,24.454,-23.128,-2.1065,NaN,4.938,49.16,426.9,2.433
0,-74.8,28.197,-29.212,-2.1387,NaN,4.629,49.66,422.04,2.994
0,-74.8,34.119,-40.211,-2.2819,NaN,4.574,47.1,398.75,3.669
0,-74.8,35.222,-46.384,-2.425,NaN,4.6655,43.335,369.23,3.7155
0,-74.8,36.34,-52.776,-2.5737,NaN,4.757,39.57,339.31,3.762
0,-74.1,35.119,-58.513,-2.7503,NaN,4.397,38.63,323.02,3.935
0,-71.9,27.67,-54.735,-2.7918,NaN,4.05,36.28,296.07,3.366
0,-68.7,25.551,-55.58,-2.7851,NaN,3.765,36.125,288.96,3.3425
2.525,-65.5,23.458,-56.382,-2.7053,0.53232,3.48,35.97,282,3.319
29.742,-69.3,28.224,-59.108,-1.9871,0.17635,3.948,35.26,285.7,3.519
309.77,-81.1,32.423,-46.844,6.0439,0.1029,5.735,31.04,284.9,2.782
585.05,-114.2,39.89,-34.164,13.444,0.12023,10.11,21.85,270.12,1.941
722.5,-140.5,102.23,-89.651,16.773,0.13988,10.79,18.43,238.41,4.66
827.5,-156,135.54,-104.81,19.81,0.12155,11.61,18.86,257.61,5.744
847.2,-169.8,171.12,-121.82,20.5,0.12389,12.78,17.15,253,6.59
809.6,-175,163.5,-99.824,19.698,0.12759,13.32,19.05,291.13,6.044
708.75,-165.35,187.12,-100.78,17.765,0.13175,13.32,21.52,328.88,6.9185
607.9,-155.7,210.73,-98.332,15.927,0.13724,13.32,23.99,366.63,7.793
451.72,-143.05,200.41,-90.681,11.803,0.13811,12.825,25.875,382.85,7.6975
63.73,-93.3,165.12,-75.639,1.69,0.14018,10.8,32.17,416.43,7.529
23.022,-82.1,122.3,-64.183,-0.027232,0.18013,9.88,33.43,406.96,6.092
7.53,-81.15,74.535,-39.811,-1.0972,0.33248,8.98,36.845,422.19,4.0835
0,-80.2,34.091,-18.961,-1.8356,NaN,8.08,40.26,434.03,2.075
0,-78.3,29.085,-19.133,-1.9281,NaN,6.601,45.15,439.93,2.166
0,-75.5,28.452,-20.231,-1.8979,NaN,5.715,49.2,450.95,2.448
0,-72.4,27.567,-21.329,-1.8664,NaN,5.317,50.36,449.01,2.55
0,-69.3,26.518,-22.485,-1.8412,NaN,4.919,51.52,446.8,2.652
0,-66.8,30.569,-34.039,-1.9823,NaN,4.796,46.62,400.85,3.137
0,-58.7,34.59,-40.803,-1.8312,NaN,4.996,43.49,379.19,3.409
0,-43.3,37.686,-51.679,-1.6162,NaN,5.102,38.24,335.89,3.638
0,-52.3,32.854,-50.333,-1.9684,NaN,5.401,31.85,285.64,2.996
0,-68.7,26.606,-49.355,-2.5797,NaN,4.834,29.96,258.29,2.71
5.897,-70.15,25.595,-48.584,-2.4611,0.3667,4.636,31.13,264.69,2.717
17.435,-71.6,24.578,-47.841,-2.1842,0.23363,4.438,32.3,270.86,2.724
282.69,-83.7,24.597,-40.518,5.1643,0.099427,5.521,27.96,252.85,2.191
499.1,-117,41.832,-42.498,10.76,0.12814,8.7655,23.05,260.32,2.347
715.5,-150.3,61.125,-46.086,16.368,0.13899,12.01,18.14,254.41,2.503
819.9,-159.5,146.52,-114.73,19.526,0.12122,12.26,16.35,233.11,5.88
842,-162.8,186.7,-128.53,20.801,0.12474,13.13,16.91,255.24,6.997
805,-164.8,229.31,-127.61,20.929,0.12784,13.53,20.31,314.67,8.34
716.8,-162.6,209.81,-99.464,18.747,0.13115,13.84,22.32,352.85,7.462
575.9,-156.3,211.86,-79.864,15.56,0.138,13.97,25.33,403.83,7.466
266.48,-136.2,181.52,-56.84,7.1922,0.1426,12.88,30.46,452.31,6.937
136.78,-114.5,135.48,-45.732,3.1601,0.14906,11.895,32.545,452.98,5.605
7.071,-92.8,94.75,-35.176,-0.73783,0.3373,10.91,34.63,451.57,4.273
0,-85.2,32.16,-13.243,-1.8698,NaN,9.59,38.15,455.47,1.649
0,-78.4,36.758,-16.427,-1.6381,NaN,8.27,42.61,465.33,2.184
0,-75.9,36.934,-17.374,-1.5893,NaN,7.644,44.84,469.27,2.374
0,-73.4,36.626,-18.407,-1.5566,NaN,7.018,47.07,471.96,2.564
0,-74.15,37.179,-25.52,-1.7629,NaN,6.897,42.685,424.46,2.6495
0,-74.9,37.688,-32.947,-1.9791,NaN,6.776,38.3,377.7,2.735
0,-75.1,37.245,-42.634,-2.2706,NaN,6.586,32.28,314.2,2.782
0,-75.3,47.024,-65.184,-2.6365,NaN,6.573,25.96,252.46,3.521
0,-74.7,43.079,-61.097,-2.6156,NaN,6.839,23.17,229.49,3.1015
0,-74.1,38.684,-56.146,-2.5829,NaN,7.105,20.38,205.57,2.682
0,-72.5,31.547,-45.309,-2.4334,NaN,7.22,20.01,203.43,2.153
0,-70.2,32.083,-47.889,-2.4262,NaN,6.818,21.34,211.06,2.319
150.84,-76.1,33.107,-42.282,1.8496,0.10629,7.879,20.265,215.5,2.0705
301.76,-82,33.062,-36.851,6.0925,0.1011,8.94,19.19,219.29,1.822
583.5,-121.2,28.184,-22.619,13.198,0.12493,13.75,11.28,177.28,1.01
708,-150.3,77.95,-55.426,16.368,0.13973,15.65,9.78,173.76,2.455
764,-152.8,119.6,-80.135,18.355,0.12083,16.44,9.55,178.46,3.588
578.52,-137.5,126.93,-86.928,13.569,0.12306,16.21,9.52,175.31,3.864
463.21,-114.15,145.41,-79.821,11.697,0.12502,15.2,16.425,283.52,4.7205
347.91,-90.8,160.39,-67.3,9.8791,0.12826,14.19,23.33,377.29,5.577
570.3,-138.3,132.01,-31.533,15.021,0.13447,14.2,29.53,477.86,4.587
256.26,-118.1,166.74,-25.908,7.8703,0.13949,12.57,36.72,534.3,6.542
60.13,-93.3,109.16,-23.785,1.4727,0.14975,11.36,38.24,513.76,4.737
9.971,-73,48.135,-12.131,-0.76236,0.28677,10.95,38.44,502.58,2.167
0,-57.2,21.766,-5.0912,-1.1432,NaN,9.79,43.06,521.04,1.096
0,-41.4,8.1524,-2.0064,-0.99451,NaN,9.05,45.47,523.48,0.444
0,-52.3,9.4881,-2.2226,-1.2704,NaN,8.4995,48.035,532.81,0.5505
0,-63.2,10.585,-2.386,-1.5516,NaN,7.949,50.6,540.67,0.657
0,-54.5,13.95,-4.2214,-1.263,NaN,6.731,54.02,531.08,1.023
0,-55.6,19.455,-6.9236,-1.2149,NaN,5.909,56.89,528.48,1.625
0,-59.6,17.053,-6.5648,-1.3854,NaN,5.2475,59.93,531.76,1.6045
0,-63.6,14.708,-6.3346,-1.5579,NaN,4.586,62.97,533.55,1.584
0,-59.5,13.804,-5.3481,-1.4399,NaN,4.182,66.47,547.5,1.631
0,-61.9,15.107,-6.3943,-1.5004,NaN,3.594,69.77,551.41,2.078
0,-62.8,12.059,-6.4534,-1.6134,NaN,3.3835,69.355,540.05,1.7615
0,-63.7,9.2789,-6.1263,-1.708,NaN,3.173,68.94,528.89,1.445
28.476,-63.4,8.4716,-5.5078,-0.90159,0.18524,2.666,73.37,543.01,1.569
268.61,-71.8,10.97,-3.0147,5.7764,0.10044,4.074,69.37,567.07,1.329
465.86,-93.3,29.014,-4.5301,11.2,0.11652,5.918,61.83,574.73,2.419
647.5,-123.7,51.725,-13.991,15.841,0.13099,7.504,51.26,531.35,3.402
745.1,-134.7,91.053,-44.916,18.521,0.12757,9.282,36.9,431.51,4.8465
842.7,-145.7,140.68,-102.04,20.752,0.12492,11.06,22.54,296.86,6.291
757.2,-137,171.34,-96.37,19.611,0.12765,10.78,28.9,373.61,7.862
673.4,-137,195.21,-97.733,17.881,0.1311,10.51,31.9,405.04,9.19
444.21,-111.7,153.75,-70.692,11.723,0.13595,9.21,38.26,445.25,8.26
286.27,-104.2,123.34,-61.072,6.8926,0.14239,8.13,41.91,453.36,7.503
102.85,-83.9,89.934,-54.966,1.521,0.13861,7.299,42.68,436.26,6.092
25.32,-79.3,71.502,-51.843,-0.96819,0.17872,6.904,41.7,414.86,5.119
8.8355,-77.25,33.835,-26.278,-1.7168,0.32502,5.685,47.875,437.89,2.94
0,-75.2,6.8841,-6.1636,-2.101,NaN,4.466,54.05,454.14,0.761
0,-76.5,2.1992,-2.864,-2.1768,NaN,3.259,57.58,444.43,0.333
0,-75.3,8.5199,-13.8,-2.2731,NaN,2.638,60.02,443.33,1.594
0,-74.4,7.9525,-16.231,-2.3323,NaN,2.606,54.605,402.42,1.507
0,-73.5,7.397,-18.28,-2.3804,NaN,2.574,49.19,361.69,1.42
0,-72.95,7.2173,-21.231,-2.4532,NaN,2.2845,48.28,347.76,1.562
0,-72.4,6.8716,-24.351,-2.5355,NaN,1.995,47.37,334.23,1.704
0,-71.85,5.1427,-19.185,-2.423,NaN,2.0115,44.915,317.28,1.265
0,-71.3,3.385,-13.252,-2.2897,NaN,2.028,42.46,300.3,0.826
0,-70.4,2.3423,-8.7823,-2.1676,NaN,2.514,33.06,242.05,0.461
3.142,-70.75,4.1499,-15.392,-2.2243,0.56826,2.68,29.945,221.84,0.766
12.073,-71.1,6.1631,-22.666,-2.1307,0.28051,2.846,26.83,201.12,1.071
279.48,-79.6,12.407,-27.789,5.2046,0.10193,4.514,25.5,214.98,1.359
492.14,-112.05,25.447,-36.224,10.418,0.12988,6.822,23.305,230.55,1.844
704.8,-144.5,43.02,-44.092,15.776,0.14049,9.13,21.11,244.35,2.329
803.2,-157,108.95,-108.69,18.236,0.1241,9.85,18.61,226.09,5.469
821,-157.6,175.29,-163.91,19.035,0.12845,10.31,18.64,233.54,8.41
748.8,-157.7,142.04,-117.57,17.365,0.13132,10.54,21.18,269.46,6.667
663.6,-158,169.88,-130.06,15.386,0.13537,10.72,22.5,289.71,7.84
565.9,-152.1,140.14,-104.3,12.684,0.14114,10.65,23.46,300.67,6.509
278.83,-129.9,139.95,-104.4,5.2041,0.14153,9.68,27.32,328.15,7.148
38.462,-100.7,106.59,-94.165,-1.4052,0.15189,8.4,29.07,320.28,6.273
8.751,-92,60.43,-57.177,-2.2567,0.29313,7.631,31.37,328.01,3.913
0,-85.8,25.549,-24.337,-2.3862,NaN,6.946,35.24,351.6,1.817
0,-81.2,12.117,-14.33,-2.353,NaN,5.588,38.73,351.87,1.071
0,-79.2,24.103,-28.644,-2.3623,NaN,5.249,41.29,366.41,2.268
0,-80.8,56.767,-61.96,-2.4259,NaN,4.473,49.92,419.65,6.271
0,-79.3,44.657,-59.552,-2.6572,NaN,3.9345,50.085,405.43,5.6105
0,-77.8,33.995,-56.07,-2.8174,NaN,3.396,50.25,391.63,4.95
0,-75,23.12,-45.512,-2.7474,NaN,3.044,49.52,376.45,3.758
0,-71.9,11.714,-34.802,-2.6796,NaN,2.188,49.87,356.75,2.651
0,-69,6.9049,-23.423,-2.4124,NaN,2.021,48.53,343.05,1.693
0,-66.8,5.0919,-18.96,-2.2756,NaN,1.937,46.85,329.2,1.303
0,-66.7,6.9801,-34.275,-2.6516,NaN,1.434,49.54,335.79,2.412
0,-66.8,3.6627,-26.992,-2.5425,NaN,0.93,52.48,343.06,1.951
133.58,-72.05,6.4716,-26.807,1.1622,0.11205,1.642,50.15,345.03,1.952
270.6,-77.3,9.2846,-26.708,4.9614,0.10189,2.354,47.82,346.15,1.953
567.7,-111.9,27.004,-30.687,12.754,0.12929,6.512,33.2,321.52,2.053
697.6,-135.7,66.328,-79.688,15.474,0.14163,7.095,27.54,277.6,4.629
709.7,-142.3,76.964,-90.697,15.619,0.13488,7.7025,24.375,256.11,4.9495
721.8,-148.9,88.378,-103.06,15.747,0.12826,8.31,21.21,232.26,5.27
501.57,-125.75,89.342,-92.808,10.504,0.129,7.9275,27.1,289.14,5.5845
281.33,-102.6,89.82,-81.653,5.2723,0.13089,7.545,32.99,342.93,5.899
311.39,-80.5,72.716,-59.871,6.8757,0.13671,7.085,38.02,382.97,5.085
176.32,-75.9,88.47,-69.272,3.3744,0.12842,6.412,43.12,414.72,6.835
91.51,-72.4,79.999,-66.656,0.9155,0.13425,5.501,47.81,431.76,7.202
26.062,-74.1,53.453,-46.965,-1.1721,0.16868,4.725,52.43,448.58,5.6
0,-80.8,33.726,-34.157,-2.2915,NaN,4.185,54.03,445.12,3.988
0,-76.9,12.001,-14.476,-2.2391,NaN,3.351,58.27,452.69,1.771
0,-74.55,7.199,-13.942,-2.2932,NaN,2.197,62.065,444.27,1.6195
0,-72.2,3.0995,-13.413,-2.3277,NaN,1.043,65.86,434.05,1.468
0,-72.3,1.3167,-16.755,-2.4751,NaN,0.362,68.6,430.43,1.797
0,-73,1.0207,-22.963,-2.6783,NaN,0.217,67.6,419.72,2.325
0,-73.35,0.40801,-28.528,-2.8624,NaN,0.086,61.045,375.44,2.3455
0,-73.7,-0.21531,-34.09,-3.0468,NaN,-0.045,54.49,331.96,2.366
0,-75.2,-1.9632,-43.594,-3.4065,NaN,-0.363,49.64,295.5,2.676
0,-75.9,-3.4,-34.465,-3.2093,NaN,-0.886,45.29,259.51,1.899
0,-77.6,-4.1188,-47.904,-3.6566,NaN,-0.81,42.045,242.26,2.516
0,-79.3,-4.6484,-62.474,-4.1305,NaN,-0.734,38.8,224.81,3.133
10.246,-83.1,-3.6204,-71.821,-4.1834,0.29581,-0.543,32.21,189.24,3.298
281.63,-93,6.9569,-83.898,3.1507,0.10137,0.912,27.59,180.12,3.771
281.63,-93,6.9569,-83.898,3.1507,0.10137,0.912,27.59,180.12,3.771
554.02,-135.5,45.111,-108.08,10.03,0.12228,4.801,18.645,160.37,4.645
826.4,-178,97.016,-143.06,16.992,0.12919,8.69,9.7,108.99,5.519
826.4,-178,97.016,-143.06,16.992,0.12919,8.69,9.7,108.99,5.519
782.4,-179.8,98.883,-123.61,16.302,0.13163,9.2,13.78,160.26,5.311
690.2,-170.5,105.15,-109.96,14.525,0.13649,9.4,19.14,225.61,5.526
553.3,-161.4,102.42,-94.437,11.281,0.1419,9.42,22.91,270.41,5.37
234.22,-137.4,87.509,-91.303,2.6242,0.14205,8.68,22.78,255.78,4.978
33.524,-103.3,86.126,-100.09,-2.3622,0.16043,7.331,27.02,276.79,5.8
6.39,-93.1,59.574,-72.109,-2.7997,0.34862,6.531,31.02,300.8,4.502
0,-85.3,23.518,-30.213,-2.5952,NaN,5.775,34.74,319.74,2.009
0,-81.9,21.753,-34.54,-2.6711,NaN,4.389,40.36,337.29,2.444
0,-80.3,18.418,-35.811,-2.7559,NaN,3.352,45.69,354.98,2.709
0,-79.3,16.172,-41.204,-2.9432,NaN,2.799,44.29,330.9,2.849
0,-79.6,15.819,-49.37,-3.192,NaN,2.594,39.81,293.13,3.008
0,-80.9,24.311,-82.459,-3.9225,NaN,2.57,36.58,268.89,4.668
0,-81.6,18.98,-77.666,-3.9574,NaN,2.384,31.48,228.36,3.931
0,-81.2,12.711,-67.404,-3.8335,NaN,1.978,28.34,199.72,3.174
0,-80,8.5487,-57.086,-3.626,NaN,1.585,28.615,196.07,2.6645
0,-78.8,5.1985,-46.573,-3.3901,NaN,1.192,28.89,192.45,2.155
0,-76.9,4.3316,-38.827,-3.1424,NaN,1.183,29.34,195.32,1.809
0,-77.2,5.9547,-54.947,-3.5599,NaN,1.154,29.13,193.52,2.549
9.798,-77.6,6.8052,-49.431,-3.1151,0.31674,1.512,26.46,180.36,2.223
243.68,-85.4,11.018,-43.007,3.5626,0.10445,2.898,22.23,167.26,1.877
472.79,-115,26.437,-53.009,9.3436,0.12729,5.257,22.23,197.38,2.482
701.9,-144.6,47.65,-60.379,15.362,0.13495,7.616,22.23,232.2,3.087
793.6,-157,106.55,-132.12,17.237,0.12503,8.46,18.01,199.23,6.214
804.4,-167.4,116.99,-141.34,17.283,0.12849,9.07,15.69,180.88,6.364
739.55,-164.25,121.84,-126.07,16.11,0.13214,9.245,20.185,235.46,6.5015
674.7,-161.1,126.79,-109.59,14.974,0.13644,9.42,24.68,291.3,6.639
531.9,-153.2,121.16,-91.916,11.508,0.1432,9.41,28.03,330.62,6.349
201.17,-127,124.41,-100.1,2.778,0.14795,8.42,31.26,344.88,7.285
29.088,-98.3,71.88,-64.968,-1.7575,0.16868,7.215,34.9,354.69,4.909
10.999,-90.35,50.878,-48.472,-2.1706,0.27315,6.5665,37.555,365.06,3.817
0,-82.4,32.743,-33.38,-2.3424,NaN,5.918,40.21,373.77,2.725
