SW IN,SW OUT,NETSW,Si0,Li0,Lo0,NetLW,H0,E0,B0,energy0,energy_rest0,sublim0,depo0,evapo0,condens0,alphaMod0,SubM0,melt[cm ice eq.day]
201.34,60.402,142.28,28.188,154.5,-266.06,-111.57,60.841,-20.404,3.9421,45.562,0.00021876,2.5919e-05,0,0,0,0.3,0.00026245,2.007
170.2,51.059,120.38,23.827,157.54,-269.24,-111.7,68.971,-29.311,-0.6773,22.588,-8.8536e-05,3.7233e-05,0,0,0,0.3,0.00018377,1.3636
227.07,68.12,160.12,31.79,151,-268.04,-117.04,61.633,-30.871,2.45,43.328,0.00022298,3.9215e-05,0,0,0,0.3,0.00028984,2.0829
120.08,36.024,84.869,16.811,209.43,-273.85,-64.421,39.221,-29.671,-4.4827,7.8915,0.00016676,3.769e-05,0,0,0,0.3,0.00010351,0.84624
60.855,18.256,43.229,8.5197,297.16,-291.56,5.6059,3.5907,-10.197,-24.586,8.4923,0.00013172,1.2953e-05,0,0,0,0.3,7.3733e-05,1.1912
159.24,47.771,112.19,21.955,153,-264.67,-111.67,24.928,0.20681,17.324,20.297,0.00011081,2.5947e-06,-2.8575e-06,0,0,0.30002,0.00016125,0.72368
116.02,34.816,81.959,13.387,197.06,-267.61,-70.543,13.712,-10.745,8.4277,8.6709,-5.5266e-06,1.4813e-05,-1.1639e-06,0,0,0.30014,0.00010205,0.40575
211.84,63.552,149.61,29.683,138.82,-258.32,-119.5,37.988,-24.222,18.569,31.437,0.00013784,3.1189e-05,-4.2026e-07,0,0,0.3,0.00026877,1.2376
197.58,59.275,139.03,27.543,146.3,-262.79,-116.49,52.835,-19.349,8.4001,36.162,0.00022689,2.7795e-05,-3.2162e-06,0,0,0.30002,0.000256,1.5804
206.98,62.097,145.61,26.51,155.23,-268.98,-113.75,54.092,-12.041,-0.74881,45.923,0.00027264,1.5852e-05,-5.5628e-07,0,0,0.30009,0.00024339,2.0848
116.15,34.846,82.356,16.262,188.49,-266.93,-78.434,50.228,-41.616,4.7754,0.00041349,0.00023838,5.2865e-05,0,0,0,0.3,0,0.35357
197.88,59.363,139.48,27.703,138.38,-258.95,-120.57,73.302,-49.204,14.34,28.678,0.00016431,6.2503e-05,0,0,0,0.3,0.00025499,1.2132
